,ts,imei,mwra,c.dogalize,c.android.youtube,c.katana,c.android.gm,c.android.chrome,c.raider,c.updateassist,c.android.vending,c.UCMobile.intl,c.UCMobile.x86
7101,2018-05-10 08:21:00,8630330696303481453,0.0,11.94218,14.02641,14.62278,8.87912,11.33317,59.9495,30.16576,77.0217,14.32718,2.5609
7102,2018-05-10 08:22:00,359043379931766569,1.0,13.1309,11.33442,6.55376,11.8001,12.57848,47.69286,96.68195,43.2134,15.49727,12.8501
7103,2018-05-10 08:23:00,3590433799317661271,1.0,10.22354,8.67684,12.10837,12.93893,13.25866,52.17369,92.60682,80.97819,39.47052,65.6657
7104,2018-05-10 08:24:00,3590433799317662139,1.0,12.59906,13.86523,10.68413,13.49884,9.16749,30.75638,29.56721,50.66986,98.16629,0.59014
7105,2018-05-10 08:25:00,359043379931766742,1.0,15.60839,11.55724,10.58361,11.50089,9.92434,57.88855,84.33659,69.47365,31.15808,87.69382
7106,2018-05-10 08:26:00,863033069630348834,0.0,11.12991,8.91125,12.82281,15.51792,12.54032,62.76484,96.88054,46.02122,91.63835,68.04343
7107,2018-05-10 08:27:00,863033069630348933,1.0,7.32901,12.74731,10.81729,9.57818,10.64518,35.53388,28.39544,71.13893,28.48955,82.96517
7108,2018-05-10 08:28:00,8630330696303481719,1.0,14.99371,10.43071,10.17462,9.03314,8.32323,53.12635,38.14092,27.97862,39.86015,76.50962
7109,2018-05-10 08:29:00,3590433799317661727,1.0,7.73279,11.95418,11.82259,14.3994,12.01591,65.22105,35.75812,86.58363,25.34383,6.28104
7110,2018-05-10 08:30:00,863033069630348784,1.0,9.9387,14.04559,13.56055,12.51274,8.26441,41.19888,6.48802,23.25645,94.60761,54.8515
7111,2018-05-10 08:31:00,3590433799317661990,1.0,16.36064,10.85412,10.42037,13.5148,11.29207,81.08816,10.87059,84.95987,50.04989,64.47971
7112,2018-05-10 08:32:00,8630330696303482204,1.0,7.66493,18.91954,9.2489,21.17066,14.8922,38.46477,78.33963,43.49232,68.42776,7.76351
7113,2018-05-10 08:33:00,3590433799317661578,0.0,11.49082,12.84291,13.9439,12.91325,13.55852,51.59155,16.61721,60.88366,61.45858,67.78608
7114,2018-05-10 08:34:00,3590433799317662253,1.0,11.19257,8.08391,9.48906,10.64008,10.59351,15.05281,40.91213,8.25663,75.5826,60.8427
7115,2018-05-10 08:35:00,3590433799317662113,0.0,10.33755,13.54711,16.27844,11.36927,10.86007,52.87564,11.48906,17.4484,67.86611,29.09238
7116,2018-05-10 08:36:00,8630330696303482154,1.0,12.0338,14.03859,13.24905,15.93141,10.40194,47.36397,95.02098,96.32095,9.91364,33.3442
7117,2018-05-10 08:37:00,8630330696303481552,1.0,11.12043,10.71045,15.42708,9.46085,8.43143,39.70256,44.39811,16.44292,72.14628,33.93843
7118,2018-05-10 08:38:00,8630330696303481396,0.0,10.78274,8.35778,14.28241,9.14642,13.65687,46.50515,37.5143,29.91111,72.22937,54.57815
7119,2018-05-10 08:39:00,863033069630348222,1.0,8.92426,12.93965,9.74297,14.08476,12.90369,16.88159,28.62842,61.92723,88.03185,63.30133
7120,2018-05-10 08:40:00,359043379931766825,1.0,12.28218,15.23821,12.97776,16.01632,9.16921,34.96396,6.41783,99.23328,43.40084,74.08543
7121,2018-05-10 08:41:00,863033069630348842,1.0,15.07651,12.70319,11.2287,8.31704,12.42356,64.19526,21.7666,45.23334,65.76608,94.19082
7122,2018-05-10 08:42:00,863033069630348073,0.0,10.54837,14.22832,12.77761,11.39254,10.24114,44.39332,30.68322,92.00128,69.56372,95.40278
7123,2018-05-10 08:43:00,8630330696303481073,1.0,10.92143,11.4002,12.27828,15.50862,10.91052,59.64253,60.74325,28.08189,13.93804,79.75463
7124,2018-05-10 08:44:00,8630330696303481602,1.0,13.136,8.70304,12.86451,8.01644,8.46621,49.63437,43.51842,57.85718,96.01979,17.55444
7125,2018-05-10 08:45:00,3590433799317661834,1.0,2.80381,13.58287,9.47089,12.0177,11.45558,40.93523,71.42363,55.97658,82.56975,69.38588
7126,2018-05-10 08:46:00,8630330696303481040,0.0,12.04404,14.93833,11.35492,15.14149,9.3766,39.13209,68.7399,6.95145,39.07422,32.88188
7127,2018-05-10 08:47:00,863033069630348180,1.0,11.3165,13.72751,11.5072,13.81961,9.96804,56.88095,96.64088,25.57419,46.98435,11.44648
7128,2018-05-10 08:48:00,359043379931766841,1.0,17.1854,7.8303,15.1567,8.20539,8.43523,48.31371,12.04464,10.43864,82.76704,60.98639
7129,2018-05-10 08:49:00,8630330696303482212,1.0,16.50473,7.80614,15.12428,7.44686,9.06198,57.82186,60.42317,45.60175,13.58709,33.51972
7130,2018-05-10 08:50:00,8630330696303481271,0.0,7.92386,14.22022,13.27111,14.78049,7.64203,58.30946,43.9399,7.43226,20.90605,79.88414
7131,2018-05-10 08:51:00,3590433799317661651,0.0,9.96175,12.05464,13.84606,10.75118,17.57316,46.58375,88.76619,48.22844,9.05036,13.57014
7132,2018-05-10 08:52:00,8630330696303481206,1.0,12.16362,16.11343,10.79397,18.83942,10.5187,47.11707,88.79322,4.22845,73.07056,20.22992
7133,2018-05-10 08:53:00,863033069630348479,0.0,11.84859,16.15026,13.62505,13.31003,15.12038,46.59323,71.22463,45.14683,79.63961,99.03799
7134,2018-05-10 08:54:00,3590433799317661834,1.0,16.80029,11.24563,12.50849,11.4221,8.99719,79.44051,68.41541,25.05357,27.96719,5.34861
7135,2018-05-10 08:55:00,3590433799317661594,0.0,11.51044,3.70207,16.2708,6.73632,11.64457,58.18772,1.09335,95.52014,51.41174,52.04729
7136,2018-05-10 08:56:00,3590433799317661743,1.0,12.45972,10.23712,9.83873,11.22219,9.85903,60.67205,65.03177,15.96862,5.39497,79.24456
7137,2018-05-10 08:57:00,359043379931766213,1.0,13.33904,13.70861,12.22071,12.95028,9.00664,56.72141,41.68176,91.00779,13.17436,66.62315
7138,2018-05-10 08:58:00,863033069630348990,1.0,8.33299,13.37908,12.25591,16.08712,7.96013,67.03823,1.2069,67.47323,41.64207,74.74922
7139,2018-05-10 08:59:00,359043379931766650,1.0,13.04864,10.70881,8.43536,6.59245,11.0768,33.20369,60.77524,47.21324,41.75769,10.41442
7140,2018-05-10 09:00:00,3590433799317661362,0.0,8.45668,9.28271,15.58276,8.64127,12.94206,27.51355,82.32425,14.93972,42.58732,31.85349
7141,2018-05-10 09:01:00,3590433799317662360,1.0,13.48841,11.1905,10.54843,9.24363,12.54579,57.92446,4.25972,96.30592,71.205,86.34127
7142,2018-05-10 09:02:00,3590433799317662246,0.0,14.74259,14.68273,13.73127,11.35066,11.97154,51.27568,51.84088,42.44631,74.86293,77.25423
7143,2018-05-10 09:03:00,8630330696303481339,1.0,17.64032,11.5281,13.65018,9.23256,10.32348,66.23343,90.76856,69.62219,99.87943,63.29332
7144,2018-05-10 09:04:00,3590433799317662139,1.0,7.32972,14.59481,11.60432,15.23189,9.37214,55.78963,16.83112,1.38496,13.11,19.06205
7145,2018-05-10 09:05:00,863033069630348834,0.0,8.83436,15.32792,14.46958,12.98964,7.67525,38.01003,75.04227,4.20333,19.06016,33.64122
7146,2018-05-10 09:06:00,8630330696303482345,1.0,15.57946,9.51037,10.83758,13.81247,7.88019,61.77563,1.03181,40.92569,13.8239,29.75814
7147,2018-05-10 09:07:00,8630330696303481735,0.0,11.65364,13.20957,10.30628,15.11015,11.37295,48.14897,36.55015,19.03704,45.43847,86.53638
7148,2018-05-10 09:08:00,8630330696303482055,0.0,13.0434,9.04218,13.89715,12.43214,16.09255,55.26855,11.74846,26.8935,29.31616,77.70203
7149,2018-05-10 09:09:00,3590433799317662436,0.0,11.25505,12.66601,15.28692,9.49996,14.61766,50.07856,88.54898,93.66915,73.08188,53.94662
7150,2018-05-10 09:10:00,3590433799317661891,1.0,14.18962,11.09477,12.23968,10.59423,10.75531,77.9197,9.03866,18.99791,77.39534,62.32652
7151,2018-05-10 09:11:00,3590433799317661784,1.0,11.96878,11.83175,9.31668,12.99476,10.05802,57.69809,89.68649,60.36159,36.93026,41.70888
7152,2018-05-10 09:12:00,3590433799317662451,1.0,16.78383,13.14607,10.64744,14.3397,11.18302,42.98772,64.20934,46.84869,90.73748,87.09645
7153,2018-05-10 09:13:00,3590433799317661743,1.0,14.69654,10.65254,10.10152,10.59677,9.47718,48.19466,45.43568,9.60323,83.72652,8.97997
7154,2018-05-10 09:14:00,359043379931766213,1.0,15.34049,14.41507,8.75434,8.78165,11.36609,61.30979,18.28883,9.14611,30.74863,62.92525
7155,2018-05-10 09:15:00,3590433799317661594,1.0,14.97864,9.96795,12.32332,9.19848,11.37763,79.11071,78.45562,76.89258,20.0903,19.92525
7156,2018-05-10 09:16:00,863033069630348768,1.0,10.86888,9.47908,8.31788,7.4548,14.64566,43.67233,18.09123,94.99675,5.3917,1.24311
7157,2018-05-10 09:17:00,8630330696303481248,1.0,10.6839,12.39146,10.20814,9.51861,10.09751,70.92258,75.45235,84.79666,29.8478,32.4585
7158,2018-05-10 09:18:00,3590433799317661545,1.0,14.77701,15.74894,10.80107,13.36479,13.34293,50.07239,56.62429,61.82406,28.87295,62.83355
7159,2018-05-10 09:19:00,359043379931766890,1.0,12.33618,11.77957,9.05506,12.29425,13.56082,35.22406,75.82844,35.6159,14.97885,32.75579
7160,2018-05-10 09:20:00,359043379931766148,1.0,11.85755,9.81176,8.7177,4.2144,9.88184,46.65485,97.3784,93.66408,22.84113,89.88828
7161,2018-05-10 09:21:00,8630330696303481180,0.0,11.03085,15.90058,10.87887,7.91931,12.13986,56.4705,19.93713,65.16159,19.42226,50.50095
7162,2018-05-10 09:22:00,863033069630348057,0.0,14.33016,10.89327,13.19779,9.58021,12.61045,45.52196,75.64228,72.98627,37.24264,96.41387
7163,2018-05-10 09:23:00,359043379931766825,1.0,10.80509,13.13157,10.43179,15.33054,12.48287,78.61876,68.19451,58.5639,9.88833,65.16357
7164,2018-05-10 09:24:00,8630330696303482451,0.0,11.94512,10.23803,12.0722,9.8971,8.64108,63.69645,61.36614,50.40636,47.55474,72.34602
7165,2018-05-10 09:25:00,8630330696303482477,1.0,13.41971,15.92896,13.01222,10.67997,6.30054,66.43857,97.8877,2.94867,22.08328,1.38137
7166,2018-05-10 09:26:00,8630330696303481933,1.0,13.74087,9.7392,10.8591,8.98576,9.23634,52.46934,61.39927,57.80376,58.60666,13.07809
7167,2018-05-10 09:27:00,359043379931766593,1.0,13.39731,13.74034,16.46033,11.67064,10.58467,57.33905,64.39725,36.7602,48.17406,26.33788
7168,2018-05-10 09:28:00,8630330696303481586,1.0,11.07825,13.45573,11.78238,14.0213,11.16445,23.68052,61.55829,14.74806,14.15473,52.91534
7169,2018-05-10 09:29:00,3590433799317662063,0.0,12.45256,9.20595,14.59759,12.13044,16.7537,66.11182,25.27303,82.14785,98.53768,97.80173
7170,2018-05-10 09:30:00,359043379931766932,1.0,15.44965,11.07762,11.43196,12.68514,10.89375,40.08422,79.03426,8.38626,98.65305,97.28041
7171,2018-05-10 09:31:00,359043379931766510,0.0,14.19711,9.55995,11.99479,10.8238,14.80372,50.30996,43.1076,8.71865,66.092,70.2088
7172,2018-05-10 09:32:00,3590433799317662022,1.0,17.12959,8.80896,15.50997,9.45292,8.19033,46.73947,62.10523,74.52714,75.65272,19.81445
7173,2018-05-10 09:33:00,8630330696303482444,1.0,14.64804,8.79052,11.33414,11.38966,9.31148,58.19815,76.87361,60.68883,46.98078,83.93297
7174,2018-05-10 09:34:00,3590433799317661917,0.0,13.45268,11.62191,13.15796,11.83626,13.38072,57.72168,45.77305,36.4679,48.15541,92.22465
7175,2018-05-10 09:35:00,8630330696303481040,0.0,11.08114,13.64636,15.84002,6.19727,7.66582,53.52489,81.75136,36.68751,53.36785,3.60791
7176,2018-05-10 09:36:00,863033069630348859,1.0,10.55145,10.28593,10.46279,15.92883,14.54844,66.64117,61.74832,97.70364,99.28897,27.41204
7177,2018-05-10 09:37:00,3590433799317661529,0.0,11.08253,14.19482,13.13754,13.0661,16.78249,68.73702,48.45349,83.52859,59.15929,64.8642
7178,2018-05-10 09:38:00,3590433799317661149,1.0,10.90263,11.54131,10.21677,11.27613,11.06345,30.69424,6.98533,97.80795,40.97738,74.82819
7179,2018-05-10 09:39:00,8630330696303481313,0.0,9.05718,8.67499,15.94459,9.42743,13.719,43.8173,81.55882,92.90253,94.02273,79.86248
7180,2018-05-10 09:40:00,3590433799317662485,0.0,9.23544,15.12674,12.32645,14.82441,15.93748,63.73691,67.99493,80.27982,94.7117,34.39169
7181,2018-05-10 09:41:00,3590433799317662444,1.0,11.7794,12.37653,8.61637,12.9569,11.9877,67.126,17.82191,24.4371,8.1163,75.40138
7182,2018-05-10 09:42:00,3590433799317661560,1.0,12.63781,14.08937,13.62264,15.99826,6.28249,55.93164,38.26819,67.26249,77.303,2.83323
7183,2018-05-10 09:43:00,3590433799317662410,1.0,15.24248,10.15364,10.38362,7.94758,10.4705,47.6776,1.17423,69.91803,68.8652,84.24907
7184,2018-05-10 09:44:00,8630330696303481271,1.0,12.1976,15.07856,11.77541,16.68641,8.92638,37.65324,74.48357,53.89969,68.46086,93.452
7185,2018-05-10 09:45:00,8630330696303481644,0.0,9.30065,12.2368,14.25141,10.86134,12.78721,33.06999,68.53603,46.6137,34.0204,0.88169
7186,2018-05-10 09:46:00,8630330696303481446,1.0,15.23345,7.95864,14.63035,8.68059,8.15214,52.39163,20.67593,82.49086,30.47903,67.66006
7187,2018-05-10 09:47:00,8630330696303482402,1.0,17.31308,11.14466,10.4338,14.80123,9.20882,46.99572,3.16383,52.68217,78.37415,29.01965
7188,2018-05-10 09:48:00,8630330696303481453,1.0,16.51392,16.11725,10.93281,18.20989,9.69726,55.4969,54.05235,31.40583,43.35579,59.36945
7189,2018-05-10 09:49:00,3590433799317662287,0.0,13.20998,19.21427,15.93701,10.201,14.95047,48.22183,95.59302,18.91237,9.14176,3.46191
7190,2018-05-10 09:50:00,8630330696303482188,1.0,12.45436,10.73979,9.05018,10.18929,11.26453,48.18877,5.85621,27.20925,91.59568,38.3738
7191,2018-05-10 09:51:00,8630330696303481503,1.0,12.13158,14.39493,8.96112,12.09948,11.20435,47.17344,30.1834,13.92186,80.23044,77.40511
7192,2018-05-10 09:52:00,863033069630348149,1.0,11.70673,8.50173,8.56973,10.68846,10.52359,36.63347,77.43537,98.12296,14.37033,33.23989
7193,2018-05-10 09:53:00,3590433799317661917,1.0,13.02588,11.28389,9.75735,11.89292,11.5458,67.90549,36.07058,80.96078,31.22002,10.63737
7194,2018-05-10 09:54:00,863033069630348693,0.0,14.25577,12.79797,12.855,12.71874,14.11232,25.41059,5.78423,28.7046,58.80746,82.09542
7195,2018-05-10 09:55:00,3590433799317661487,0.0,10.9963,16.37449,11.19842,18.42668,11.70405,47.79405,8.34501,58.4146,94.03919,3.3238
7196,2018-05-10 09:56:00,863033069630348750,0.0,8.3813,12.7999,13.40137,10.33823,8.30382,45.36836,81.87093,24.00085,64.25166,62.72046
7197,2018-05-10 09:57:00,3590433799317661065,1.0,14.99196,6.74848,13.39237,10.58704,10.26889,42.73076,15.71139,26.25781,61.82956,99.97529
7198,2018-05-10 09:58:00,8630330696303481172,0.0,13.35398,11.54623,8.52272,15.57165,11.46746,74.26764,62.42866,74.23148,33.10197,21.55702
7199,2018-05-10 09:59:00,863033069630348586,1.0,9.71439,14.47841,10.46471,19.46786,13.06463,31.07895,16.39474,97.33722,24.95698,87.50773
7200,2018-05-10 10:00:00,8630330696303482105,0.0,12.30432,15.77596,14.99258,9.8582,12.8411,65.41882,98.10078,0.0,88.3869,13.13431
7201,2018-05-10 10:01:00,8630330696303481586,1.0,10.33662,12.8938,12.13228,15.40814,10.37459,64.51625,49.18663,99.14693,68.05026,94.64448
7202,2018-05-10 10:02:00,359043379931766213,1.0,15.72276,12.38877,11.50727,10.78129,10.13338,47.88697,22.48045,74.44715,71.88674,43.65842
7203,2018-05-10 10:03:00,8630330696303482030,1.0,6.871,14.2265,17.95648,11.60034,8.52103,58.50299,88.78458,19.3545,27.07721,69.56257
7204,2018-05-10 10:04:00,3590433799317661099,1.0,12.73811,11.9306,10.90719,7.27762,12.88776,38.67685,53.53606,62.7848,89.79499,25.74848
7205,2018-05-10 10:05:00,3590433799317661024,0.0,10.00424,12.05452,13.46086,13.95551,11.7148,58.99825,74.01946,27.24492,72.30903,94.4727
7206,2018-05-10 10:06:00,863033069630348222,1.0,15.73099,7.8058,13.52671,12.03901,11.09034,91.48621,11.65794,55.68915,24.63926,56.48107
7207,2018-05-10 10:07:00,3590433799317661404,0.0,13.16845,10.79188,17.47291,7.09111,15.16287,61.23361,97.19991,58.11715,27.78707,56.39679
7208,2018-05-10 10:08:00,359043379931766429,1.0,13.27356,13.54791,10.84554,11.01974,11.06755,42.10195,32.16556,91.60256,22.68882,9.06752
7209,2018-05-10 10:09:00,3590433799317661123,0.0,9.33117,13.42146,14.34764,9.42812,8.09766,49.34111,30.82951,73.35956,18.27184,30.54164
7210,2018-05-10 10:10:00,863033069630348578,1.0,10.43842,16.8269,11.90394,15.99486,8.30552,37.54795,20.17324,53.50816,95.68641,91.09295
7211,2018-05-10 10:11:00,359043379931766684,0.0,11.73437,8.93589,16.74197,10.42184,10.16515,60.70103,47.26273,17.91006,76.60524,41.60017
7212,2018-05-10 10:12:00,863033069630348271,1.0,10.58049,13.93955,17.32271,11.56644,11.23516,76.36701,91.6647,65.91757,95.6393,47.12299
7213,2018-05-10 10:13:00,3590433799317662303,1.0,11.67637,14.23543,13.52143,19.49068,9.17521,69.90576,36.21508,14.24956,42.31022,20.98954
7214,2018-05-10 10:14:00,359043379931766114,1.0,9.89924,15.62124,10.80871,10.54873,11.72547,45.94583,8.23289,94.84481,73.26326,57.68174
7215,2018-05-10 10:15:00,8630330696303481156,1.0,15.74215,10.39169,13.63763,13.11786,9.38756,65.08236,16.54888,11.07673,7.17266,59.24015
7216,2018-05-10 10:16:00,863033069630348586,0.0,11.17863,7.43791,13.62052,10.4589,12.52151,53.82463,6.92151,55.82556,48.85779,59.34923
7217,2018-05-10 10:17:00,8630330696303481222,1.0,14.51898,11.70954,10.41898,13.67353,11.12429,43.60324,12.43266,54.50851,91.20372,41.40183
7218,2018-05-10 10:18:00,3590433799317661198,1.0,8.77438,14.03322,12.82441,16.41514,11.09598,54.2327,29.15718,12.8059,50.44803,90.99541
7219,2018-05-10 10:19:00,3590433799317661115,1.0,11.12923,9.87427,10.98481,10.17225,12.12048,47.88469,45.02822,41.05451,69.63274,15.23745
7220,2018-05-10 10:20:00,3590433799317661933,1.0,10.52955,17.59811,9.77357,17.15766,9.49986,45.73014,68.13374,90.4626,87.50893,20.60818
7221,2018-05-10 10:21:00,863033069630348990,1.0,14.89532,16.37047,11.84247,13.89794,11.43956,52.02313,83.99131,8.90274,6.39373,15.29424
7222,2018-05-10 10:22:00,359043379931766981,1.0,11.21116,11.05866,10.74903,10.99129,13.92363,45.08167,70.79502,43.2408,28.2156,96.2068
7223,2018-05-10 10:23:00,3590433799317662345,0.0,10.35166,15.42022,13.2618,9.14069,5.98051,44.32681,63.66831,24.08883,41.74694,12.44888
7224,2018-05-10 10:24:00,3590433799317661974,1.0,13.22737,14.96727,10.67012,13.81699,10.45814,56.86854,38.02784,57.54785,1.11582,5.2478
7225,2018-05-10 10:25:00,863033069630348669,1.0,15.10608,11.21728,11.23516,9.95338,10.00228,70.70003,30.91486,69.54696,28.76502,26.94864
7226,2018-05-10 10:26:00,359043379931766262,1.0,11.65491,14.12745,12.92876,13.52981,10.40872,42.63305,2.26203,71.09418,15.56977,25.06268
7227,2018-05-10 10:27:00,3590433799317661198,0.0,10.22338,10.1098,15.45619,9.8842,15.20966,55.85962,61.69198,83.47216,51.54122,82.86683
7228,2018-05-10 10:28:00,8630330696303481784,1.0,15.54221,9.00065,11.59009,9.96089,9.98156,83.56997,87.37277,62.13662,63.21873,1.33967
7229,2018-05-10 10:29:00,8630330696303481446,0.0,10.04339,14.98121,13.54492,13.87545,16.42171,42.77375,5.35457,61.29577,71.70502,21.45276
7230,2018-05-10 10:30:00,3590433799317662469,1.0,9.59562,15.87267,13.27271,14.73719,9.17969,62.502,17.15846,90.96121,0.75546,23.02099
7231,2018-05-10 10:31:00,359043379931766015,1.0,16.52481,6.67141,10.79689,12.1614,9.14931,59.32575,46.30596,50.22073,10.59682,73.99685
7232,2018-05-10 10:32:00,8630330696303482154,1.0,11.55954,17.36869,13.47936,18.77979,9.01163,44.37649,69.40805,61.31703,65.3966,16.4032
7233,2018-05-10 10:33:00,8630330696303482402,0.0,10.55993,10.10423,15.09008,11.32879,15.20006,75.72896,50.7611,25.81858,7.80813,80.34427
7234,2018-05-10 10:34:00,8630330696303481586,0.0,10.09268,13.63284,15.0008,10.98297,18.55397,45.95615,91.79307,62.19027,79.82758,90.28772
7235,2018-05-10 10:35:00,3590433799317661776,1.0,12.34382,10.19631,8.24941,8.24002,11.66685,54.26199,51.19509,45.02285,89.22799,55.30539
7236,2018-05-10 10:36:00,3590433799317662188,0.0,13.7774,11.76796,13.14845,10.0147,9.81853,41.01179,5.5438,45.03539,51.94706,12.02219
7237,2018-05-10 10:37:00,3590433799317662212,1.0,15.25275,15.22612,7.84226,12.20359,11.85049,51.36472,87.84711,76.4089,82.17552,50.35485
7238,2018-05-10 10:38:00,8630330696303482212,1.0,16.39545,7.92681,11.92104,10.16173,9.43091,47.90814,74.73556,0.26891,31.3823,25.16497
7239,2018-05-10 10:39:00,359043379931766502,1.0,14.33181,9.80136,12.19037,13.1521,10.2623,57.72739,87.31083,50.45298,43.24648,23.59187
7240,2018-05-10 10:40:00,8630330696303482360,0.0,12.58599,7.43677,14.08224,11.12924,13.35799,45.23162,95.89251,71.19947,2.35214,62.95016
7241,2018-05-10 10:41:00,3590433799317661255,1.0,10.92577,13.18013,9.03157,14.20487,12.89547,42.4302,52.3225,42.81174,51.02935,30.29784
7242,2018-05-10 10:42:00,3590433799317661586,1.0,15.76312,11.67408,8.85134,11.12484,11.18786,46.21505,55.90272,66.00357,92.60965,49.74141
7243,2018-05-10 10:43:00,8630330696303481396,1.0,15.17398,7.4582,13.82399,8.47033,10.18654,60.11566,20.8824,49.16103,11.13257,38.40413
7244,2018-05-10 10:44:00,359043379931766643,1.0,11.85933,16.98912,10.62136,15.23531,9.5166,35.51998,92.49805,46.91438,69.36683,27.0129
7245,2018-05-10 10:45:00,863033069630348107,1.0,15.89288,14.9102,9.72196,11.60355,12.11545,53.07319,0.04186,66.26154,46.935,41.71068
7246,2018-05-10 10:46:00,3590433799317661883,1.0,9.32762,11.78416,13.00924,14.12043,17.04244,45.80337,25.22376,51.64293,89.23538,84.05987
7247,2018-05-10 10:47:00,8630330696303482196,1.0,9.97344,14.14464,9.86162,17.27838,11.03437,45.86449,97.74741,38.10139,56.62519,18.77111
7248,2018-05-10 10:48:00,359043379931766346,1.0,7.3702,15.15722,10.89327,15.07006,12.19572,41.84479,65.0907,45.27291,71.90975,58.72839
7249,2018-05-10 10:49:00,3590433799317662055,0.0,10.26666,13.79215,14.23302,10.54052,8.36864,59.25338,7.39242,21.87108,75.53069,98.98896
7250,2018-05-10 10:50:00,359043379931766783,0.0,9.94755,17.90143,16.16902,16.54413,14.55524,54.63699,45.86952,42.25491,46.41329,95.46388
7251,2018-05-10 10:51:00,8630330696303481347,0.0,12.56187,12.56336,13.33132,12.00828,13.16706,51.61207,24.45203,42.00184,75.47818,4.43752
7252,2018-05-10 10:52:00,8630330696303482329,1.0,11.63883,17.73501,10.21304,14.89318,9.42821,38.17877,54.7062,70.50367,36.42985,66.87082
7253,2018-05-10 10:53:00,863033069630348529,0.0,10.25058,10.42768,15.0708,8.24798,14.7348,57.88434,82.68481,25.49042,40.95107,25.36708
7254,2018-05-10 10:54:00,863033069630348891,1.0,12.77504,10.45114,9.21435,9.5142,11.30689,53.956,20.0873,18.29826,66.23753,11.51208
7255,2018-05-10 10:55:00,8630330696303481487,1.0,9.30531,13.23062,12.33497,12.67514,7.13626,52.2859,14.39129,77.2027,22.30287,4.69852
7256,2018-05-10 10:56:00,863033069630348156,1.0,10.53438,9.95318,10.89439,8.0784,10.73231,64.46592,14.46535,28.45178,98.02048,49.14816
7257,2018-05-10 10:57:00,8630330696303481743,0.0,8.36329,10.38472,16.29958,9.98269,15.63675,34.18783,24.82259,46.8917,53.75893,78.01596
7258,2018-05-10 10:58:00,863033069630348941,0.0,8.90477,13.75421,18.35484,10.29753,6.9797,51.98914,1.06151,82.44743,27.99706,60.42961
7259,2018-05-10 10:59:00,359043379931766890,0.0,14.01933,15.23781,11.10407,15.86774,7.3719,70.71163,68.5505,78.85671,12.66284,74.13334
7260,2018-05-10 11:00:00,359043379931766668,1.0,10.26018,10.28241,10.65357,8.04214,11.43455,39.55393,93.93208,97.5662,91.95523,25.77071
7261,2018-05-10 11:01:00,3590433799317661412,0.0,9.85778,12.97348,15.65226,6.06952,15.17697,66.40131,38.44846,70.62674,20.09642,50.16942
7262,2018-05-10 11:02:00,8630330696303482139,1.0,10.45102,16.12385,11.46833,19.67983,12.14642,52.38939,3.97567,87.03129,49.0474,94.7448
7263,2018-05-10 11:03:00,863033069630348453,0.0,11.21365,9.27959,15.24899,11.72697,13.44647,39.16888,44.46017,82.41101,71.82245,19.68156
7264,2018-05-10 11:04:00,8630330696303482352,1.0,15.12793,13.84431,8.56905,10.72441,12.59729,69.72728,1.91614,77.5031,59.6588,6.26334
7265,2018-05-10 11:05:00,3590433799317661529,1.0,13.29757,13.72243,10.57136,19.95661,14.11641,44.65168,37.28879,13.55731,54.02674,5.2865
7266,2018-05-10 11:06:00,359043379931766031,1.0,11.41145,16.62231,9.50687,13.376,9.90402,69.89998,27.80402,88.24578,24.34369,55.33031
7267,2018-05-10 11:07:00,3590433799317661743,1.0,12.71678,17.61973,12.82881,14.65752,6.38351,36.41636,2.12882,67.24792,75.77171,42.71773
7268,2018-05-10 11:08:00,3590433799317662279,1.0,10.81054,14.52772,7.49405,12.07163,13.88529,56.02205,38.8179,21.7888,88.05171,40.20556
7269,2018-05-10 11:09:00,3590433799317661990,1.0,13.40196,10.9033,10.4468,6.7554,13.75173,26.47457,70.99232,75.07357,32.54932,73.26044
7270,2018-05-10 11:10:00,8630330696303481834,0.0,13.76196,11.7466,14.83495,10.01706,14.78887,34.05816,15.09651,58.07696,16.65752,40.68835
7271,2018-05-10 11:11:00,3590433799317661156,0.0,9.97965,15.55477,15.04424,11.37999,12.11628,21.07427,40.58119,27.60019,46.67184,49.81647
7272,2018-05-10 11:12:00,3590433799317661255,0.0,11.51363,10.72573,15.36732,7.21638,14.03431,47.40891,10.94129,85.26085,95.32791,65.41845
7273,2018-05-10 11:13:00,8630330696303481891,1.0,14.28541,8.64119,12.0111,10.27335,11.52629,62.07988,5.732,81.55849,41.88872,6.68254
7274,2018-05-10 11:14:00,3590433799317661628,1.0,13.30146,8.95113,11.94063,5.23269,10.94748,69.2022,29.58676,63.91263,96.49365,17.24576
7275,2018-05-10 11:15:00,863033069630348008,1.0,16.52909,9.78895,12.01037,9.99684,10.78535,54.12503,92.21262,6.53358,80.74196,52.38156
7276,2018-05-10 11:16:00,863033069630348990,1.0,12.77684,17.02424,7.52561,9.91124,13.3194,34.35828,39.59323,44.65904,24.4415,44.88268
7277,2018-05-10 11:17:00,863033069630348842,0.0,9.42448,19.3055,14.06032,12.60646,11.77765,53.74768,27.30459,42.58371,11.73569,48.43501
7278,2018-05-10 11:18:00,863033069630348164,1.0,14.40072,13.17272,11.27025,13.46575,11.32746,54.16552,69.0539,41.93197,67.49803,18.69071
7279,2018-05-10 11:19:00,3590433799317662386,1.0,13.88013,11.86928,7.68131,10.9725,10.51251,40.45816,8.35379,2.21497,39.87947,58.3618
