,latitude,longitude,store_name,code,location,imei
1489,17.94979,-94.91386,Acayucan,MX,America/Mexico_City,863033069630348826
1490,31.84568,-102.36764,Odessa,US,America/Chicago,359043379931766825
1491,4.73245,-74.26419,Madrid,CO,America/Bogota,863033069630348115
1492,-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion,3590433799317661776
1493,50.64336,7.2278,Bad Honnef,DE,Europe/Berlin,359043379931766916
1494,50.64336,7.2278,Bad Honnef,DE,Europe/Berlin,8630330696303482287
1495,27.9247,78.40102,Chharra,IN,Asia/Kolkata,863033069630348545
1496,27.0174,49.62251,Al Jubayl,SA,Asia/Riyadh,863033069630348727
1497,50.23019,8.77155,Karben,DE,Europe/Berlin,359043379931766247
1498,43.82634,144.09638,Motomachi,JP,Asia/Tokyo,3590433799317661735
1499,39.46667,141.95,Yamada,JP,Asia/Tokyo,359043379931766379
1500,51.19139,6.51352,Korschenbroich,DE,Europe/Berlin,3590433799317661404
1501,50.23019,8.77155,Karben,DE,Europe/Berlin,8630330696303481651
1502,53.43333,-7.95,Athlone,IE,Europe/Dublin,3590433799317662238
1503,26.2649,81.54855,Jais,IN,Asia/Kolkata,3590433799317661479
1504,40.70995,0.57856,Amposta,ES,Europe/Madrid,359043379931766395
1505,12.35275,121.06761,San Jose,PH,Asia/Manila,8630330696303482360
1506,19.30157,72.85107,Bhayandar,IN,Asia/Kolkata,359043379931766627
1507,34.15429,3.50309,Messaad,DZ,Africa/Algiers,863033069630348321
1508,26.18924,-98.15529,San Juan,US,America/Chicago,3590433799317661198
1509,23.9028,89.11943,Kushtia,BD,Asia/Dhaka,8630330696303481529
1510,40.66482,122.22833,Yingkou,CN,Asia/Shanghai,359043379931766288
1511,43.54072,-116.56346,Nampa,US,America/Boise,3590433799317661255
1512,-15.21194,-75.11028,Minas de Marcona,PE,America/Lima,8630330696303481222
1513,51.39148,-0.29825,Surbiton,GB,Europe/London,359043379931766809
1514,49.68369,8.61839,Bensheim,DE,Europe/Berlin,359043379931766379
1515,41.57721,-93.71133,West Des Moines,US,America/Chicago,3590433799317661891
1516,50.80019,7.20769,Siegburg,DE,Europe/Berlin,359043379931766536
1517,43.35071,46.10925,Gudermes,RU,Europe/Moscow,8630330696303481669
1518,43.61062,-72.97261,Rutland,US,America/New_York,359043379931766338
1519,-32.45242,-71.23106,La Ligua,CL,America/Santiago,863033069630348966
1520,31.12406,-97.90308,Copperas Cove,US,America/Chicago,8630330696303482477
1521,32.57756,71.52847,Mianwali,PK,Asia/Karachi,3590433799317661412
1522,37.08819,-8.2503,Albufeira,PT,Europe/Lisbon,8630330696303481966
1523,51.82721,107.60627,Ulan-Ude,RU,Asia/Irkutsk,3590433799317661974
1524,49.952431,15.268654,Kutná Hora,CZ,Europe/Prague,8630330696303482238
1525,29.65163,-82.32483,Gainesville,US,America/New_York,8630330696303482394
1526,-27.4338,-65.61427,Aguilares,AR,America/Argentina/Tucuman,863033069630348248
1527,15.58552,102.42587,Bua Yai,TH,Asia/Bangkok,3590433799317661537
1528,40.85158,122.74754,Haicheng,CN,Asia/Shanghai,3590433799317662386
1529,42.30865,-83.48216,Canton,US,America/Detroit,359043379931766866
1530,43.32686,-2.98884,Leioa,ES,Europe/Madrid,863033069630348172
1531,46.1351,-60.1831,Sydney,CA,America/Glace_Bay,3590433799317661503
1532,60.2052,24.6522,Espoo,FI,Europe/Helsinki,3590433799317662121
1533,45.78071,12.84052,Portogruaro,IT,Europe/Rome,359043379931766577
1534,36.76639,3.47717,Boumerdas,DZ,Africa/Algiers,8630330696303481610
1535,10.63504,-85.43772,Liberia,CR,America/Costa_Rica,863033069630348941
1536,40.56754,-89.64066,Pekin,US,America/Chicago,8630330696303482402
1537,40.56754,-89.64066,Pekin,US,America/Chicago,863033069630348859
1538,36.65,138.31667,Suzaka,JP,Asia/Tokyo,3590433799317661214
1539,13.65805,102.56365,Paoy Paet,KH,Asia/Phnom_Penh,863033069630348768
1540,49.144482,15.006139,Jindřichův Hradec,CZ,Europe/Prague,863033069630348248
1541,48.98693,2.44892,Gonesse,FR,Europe/Paris,3590433799317661651
1542,39.33427,-76.43941,Middle River,US,America/New_York,8630330696303481834
1543,39.33427,-76.43941,Middle River,US,America/New_York,3590433799317661511
1544,38.54491,-121.74052,Davis,US,America/Los_Angeles,359043379931766528
1545,39.32011,-76.51552,Rosedale,US,America/New_York,359043379931766015
1546,32.9156,-117.14392,Mira Mesa,US,America/Los_Angeles,8630330696303481339
1547,42.52787,-70.92866,Peabody,US,America/New_York,3590433799317661925
1548,14.37395,100.48528,Bang Ban,TH,Asia/Bangkok,863033069630348990
1549,17.94979,-94.91386,Acayucan,MX,America/Mexico_City,8630330696303481438
1550,8.35122,-62.64102,Ciudad Guayana,VE,America/Caracas,3590433799317662345
1551,7.57944,-8.53778,New Yekepa,LR,Africa/Monrovia,863033069630348859
1552,-22.97056,-46.99583,Valinhos,BR,America/Sao_Paulo,8630330696303482154
1553,31.28092,74.85849,Patti,IN,Asia/Kolkata,8630330696303482105
1554,10.63504,-85.43772,Liberia,CR,America/Costa_Rica,863033069630348990
1555,39.59611,27.02444,Edremit,TR,Europe/Istanbul,3590433799317661255
1556,-4.83,29.65806,Mwandiga,TZ,Africa/Dar_es_Salaam,3590433799317661891
1557,43.1122,12.38878,Perugia,IT,Europe/Rome,863033069630348115
1558,16.455,120.5875,La Trinidad,PH,Asia/Manila,863033069630348487
1559,53.83333,-2.98333,Poulton-le-Fylde,GB,Europe/London,8630330696303481321
1560,-11.48472,-37.93278,Rio Real,BR,America/Bahia,863033069630348370
1561,40.49748,44.7662,Hrazdan,AM,Asia/Yerevan,8630330696303481313
1562,-31.4488,-60.93173,Esperanza,AR,America/Argentina/Cordoba,3590433799317661420
1563,21.53889,71.57737,Gariadhar,IN,Asia/Kolkata,863033069630348032
1564,-12.91667,-39.25,Muritiba,BR,America/Bahia,8630330696303482345
1565,37.73222,115.70111,Hengshui,CN,Asia/Shanghai,8630330696303482337
1566,39.78504,-85.76942,Greenfield,US,America/Indiana/Indianapolis,359043379931766189
1567,40.1675,34.37389,Sungurlu,TR,Europe/Istanbul,3590433799317662139
1568,-34.28853,146.05093,Griffith,AU,Australia/Sydney,8630330696303481420
1569,51.40148,-1.32471,Newbury,GB,Europe/London,8630330696303481248
1570,-8.05389,-34.88111,Recife,BR,America/Recife,3590433799317662238
1571,44.43579,26.01649,Sector 6,RO,Europe/Bucharest,3590433799317661925
1572,40.65995,-111.99633,Kearns,US,America/Denver,3590433799317661933
1573,57.47908,-4.22398,Inverness,GB,Europe/London,8630330696303481933
1574,25.67927,-80.31727,Kendall,US,America/New_York,8630330696303481289
1575,42.7392,-84.62081,Waverly,US,America/Detroit,8630330696303481677
1576,33.42585,-6.00137,Oulmes,MA,Africa/Casablanca,359043379931766213
1577,21.01858,-101.2591,Guanajuato,MX,America/Mexico_City,863033069630348081
1578,40.65995,-111.99633,Kearns,US,America/Denver,8630330696303482485
1579,51.65333,5.2875,Vught,NL,Europe/Amsterdam,8630330696303482444
1580,6.15038,6.83042,Nkpor,NG,Africa/Lagos,8630330696303482386
1581,15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata,863033069630348768
1582,42.64031,125.51176,Dongfeng,CN,Asia/Shanghai,8630330696303481040
1583,25.92127,86.79271,Madhipura,IN,Asia/Kolkata,8630330696303481545
1584,0.03813,36.36339,Nyahururu,KE,Africa/Nairobi,3590433799317662212
1585,37.08819,-8.2503,Albufeira,PT,Europe/Lisbon,359043379931766387
1586,19.64745,-102.04897,Paracho de Verduzco,MX,America/Mexico_City,863033069630348420
1587,-37.32167,-59.13316,Tandil,AR,America/Argentina/Buenos_Aires,3590433799317661966
1588,-21.41222,-42.19667,Miracema,BR,America/Sao_Paulo,8630330696303482394
1589,29.53885,-95.44744,Fresno,US,America/Chicago,8630330696303482485
1590,44.89784,8.86374,Tortona,IT,Europe/Rome,863033069630348479
1591,6.8485,3.64633,Shagamu,NG,Africa/Lagos,3590433799317661107
1592,37.13548,-3.67029,Las Gabias,ES,Europe/Madrid,3590433799317661222
1593,9.89206,43.38531,Baki,SO,Africa/Mogadishu,3590433799317661909
1594,42.819,47.1192,Buynaksk,RU,Europe/Moscow,863033069630348826
1595,15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata,3590433799317661644
1596,41.54566,-71.29144,Middletown,US,America/New_York,359043379931766106
1597,46.32374,-120.00865,Sunnyside,US,America/Los_Angeles,8630330696303482022
1598,60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg,8630330696303482394
1599,43.78956,7.60872,Ventimiglia,IT,Europe/Rome,3590433799317661669
1600,38.06084,-97.92977,Hutchinson,US,America/Chicago,359043379931766957
1601,53.94313,10.30215,Bad Segeberg,DE,Europe/Berlin,3590433799317662212
1602,48.975658,14.480255,České Budějovice,CZ,Europe/Prague,3590433799317662295
1603,28.54944,-81.77285,Clermont,US,America/New_York,863033069630348982
1604,28.54944,-81.77285,Clermont,US,America/New_York,3590433799317662295
1605,44.22639,22.53083,Negotin,RS,Europe/Belgrade,8630330696303481909
1606,53.7446,-0.33525,Kingston upon Hull,GB,Europe/London,3590433799317662220
1607,43.1122,12.38878,Perugia,IT,Europe/Rome,8630330696303482428
1608,30.81383,75.16878,Moga,IN,Asia/Kolkata,359043379931766346
1609,50.598427,13.610242,Litvínov,CZ,Europe/Prague,863033069630348867
1610,51.24197,4.82313,Lille,BE,Europe/Brussels,3590433799317661610
1611,-0.35817,42.54536,Kismayo,SO,Africa/Mogadishu,863033069630348313
1612,33.43443,-5.22126,Azrou,MA,Africa/Casablanca,359043379931766650
1613,42.64685,-5.55835,Villaquilambre,ES,Europe/Madrid,8630330696303481545
1614,43.32393,5.4584,Les Olives,FR,Europe/Paris,863033069630348701
1615,15.48131,-86.57415,Olanchito,HN,America/Tegucigalpa,3590433799317661057
1616,48.8222,2.12213,Le Chesnay,FR,Europe/Paris,3590433799317661131
1617,23.18,88.58,Aistala,IN,Asia/Kolkata,3590433799317661925
1618,48.35693,10.98461,Friedberg,DE,Europe/Berlin,863033069630348750
1619,42.28639,18.84,Budva,ME,Europe/Podgorica,8630330696303482444
1620,54.03876,43.91385,Kovylkino,RU,Europe/Moscow,863033069630348255
1621,39.32011,-76.51552,Rosedale,US,America/New_York,359043379931766643
1622,34.8825,128.62667,Sinhyeon,KR,Asia/Seoul,8630330696303481057
1623,40.58654,-122.39168,Redding,US,America/Los_Angeles,3590433799317661321
1624,-1.9487,30.4347,Rwamagana,RW,Africa/Kigali,3590433799317661214
1625,40.82232,-74.15987,Nutley,US,America/New_York,8630330696303481917
1626,0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi,863033069630348370
1627,16.06213,76.0586,Hungund,IN,Asia/Kolkata,863033069630348891
1628,55.39485,43.83992,Arzamas,RU,Europe/Moscow,8630330696303482147
1629,49.28669,1.00288,Elbeuf,FR,Europe/Paris,8630330696303482360
1630,36.46917,10.78222,Beni Khiar,TN,Africa/Tunis,359043379931766007
1631,-34.88422,150.60036,Nowra,AU,Australia/Sydney,863033069630348503
1632,39.96097,-75.60804,West Chester,US,America/New_York,863033069630348172
1633,46.23899,-63.13414,Charlottetown,CA,America/Halifax,8630330696303482287
1634,-21.44345,-65.71875,Tupiza,BO,America/La_Paz,3590433799317661552
1635,35.06667,135.21667,Sasayama,JP,Asia/Tokyo,8630330696303482303
1636,50.79205,-1.08593,Southsea,GB,Europe/London,359043379931766098
1637,9.89206,43.38531,Baki,SO,Africa/Mogadishu,3590433799317661198
1638,41.15612,1.10687,Reus,ES,Europe/Madrid,3590433799317662121
1639,37.60876,-77.37331,Mechanicsville,US,America/New_York,3590433799317661495
1640,-21.15,46.58333,Ikalamavony,MG,Indian/Antananarivo,359043379931766593
1641,-23.44361,-51.87389,Sarandi,BR,America/Sao_Paulo,359043379931766809
1642,37.95143,-91.77127,Rolla,US,America/Chicago,3590433799317661990
1643,59.33333,18.28333,Boo,SE,Europe/Stockholm,3590433799317661883
1644,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,8630330696303481149
1645,47.98372,10.18527,Memmingen,DE,Europe/Berlin,8630330696303482402
1646,6.46838,-73.26022,Socorro,CO,America/Bogota,359043379931766130
1647,49.28669,1.00288,Elbeuf,FR,Europe/Paris,8630330696303481198
1648,48.98994,2.1699,Herblay,FR,Europe/Paris,863033069630348354
1649,32.61603,44.02488,Karbala,IQ,Asia/Baghdad,863033069630348123
1650,41.54566,-71.29144,Middletown,US,America/New_York,8630330696303482253
1651,-17.83333,48.41667,Ambatondrazaka,MG,Indian/Antananarivo,3590433799317661172
1652,16.455,120.5875,La Trinidad,PH,Asia/Manila,863033069630348438
1653,40.64621,-73.97069,Kensington,US,America/New_York,3590433799317661727
1654,26.91756,-82.07842,Punta Gorda Isles,US,America/New_York,3590433799317661842
1655,47.83333,59.6,Shalqar,KZ,Asia/Aqtobe,359043379931766635
1656,24.81757,84.63445,Rafiganj,IN,Asia/Kolkata,8630330696303481701
1657,-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion,359043379931766486
1658,41.9001,-71.08977,Taunton,US,America/New_York,359043379931766627
1659,23.18,88.58,Aistala,IN,Asia/Kolkata,359043379931766239
1660,4.94273,15.87735,Carnot,CF,Africa/Bangui,3590433799317661578
1661,0.03813,36.36339,Nyahururu,KE,Africa/Nairobi,8630330696303482089
1662,30.29184,71.67164,Qadirpur Ran,PK,Asia/Karachi,863033069630348495
1663,3.7278,98.6738,Labuhan Deli,ID,Asia/Jakarta,3590433799317662113
1664,48.975658,14.480255,České Budějovice,CZ,Europe/Prague,8630330696303482477
1665,48.812737,14.317466,Český Krumlov,CZ,Europe/Prague,8630330696303481149
1666,20.88098,75.11937,Parola,IN,Asia/Kolkata,8630330696303482287
1667,10.61285,12.19458,Biu,NG,Africa/Lagos,8630330696303481396
1668,-15.675,-38.94722,Canavieiras,BR,America/Bahia,8630330696303481859
1669,33.93113,-117.54866,Norco,US,America/Los_Angeles,8630330696303481263
1670,40.64621,-73.97069,Kensington,US,America/New_York,359043379931766197
1671,43.50891,16.43915,Split,HR,Europe/Zagreb,863033069630348438
1672,9.82564,78.25795,Tiruppuvanam,IN,Asia/Kolkata,3590433799317661743
1673,-8.99167,125.21972,Maliana,TL,Asia/Dili,863033069630348214
1674,-8.73508,24.99798,Kamina,CD,Africa/Lubumbashi,863033069630348446
1675,40.11583,67.84222,Jizzax,UZ,Asia/Samarkand,3590433799317662220
1676,36.81667,117.81667,Zhoucun,CN,Asia/Shanghai,3590433799317662444
1677,32.87533,71.57118,Daud Khel,PK,Asia/Karachi,359043379931766114
1678,36.82167,128.63083,Eisen,KR,Asia/Seoul,863033069630348784
1679,9.89206,43.38531,Baki,SO,Africa/Mogadishu,359043379931766890
1680,-21.44236,27.46153,Tonota,BW,Africa/Gaborone,8630330696303481396
1681,34.25628,-78.04471,Leland,US,America/New_York,359043379931766452
1682,-7.54972,110.71639,Ngemplak,ID,Asia/Jakarta,863033069630348321
1683,-32.45242,-71.23106,La Ligua,CL,America/Santiago,863033069630348495
1684,47.64995,-117.23991,Opportunity,US,America/Los_Angeles,359043379931766122
1685,47.38093,-122.23484,Kent,US,America/Los_Angeles,8630330696303482394
1686,25.6439,77.9129,Narwar,IN,Asia/Kolkata,359043379931766890
1687,44.73941,-93.12577,Rosemount,US,America/Chicago,863033069630348453
1688,32.9156,-117.14392,Mira Mesa,US,America/Los_Angeles,359043379931766346
1689,0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi,3590433799317662311
1690,41.84364,-87.71255,South Lawndale,US,America/Chicago,8630330696303482071
1691,43.41949,77.0202,Otegen Batyra,KZ,Asia/Almaty,863033069630348370
1692,-37.88333,145.06667,Carnegie,AU,Australia/Melbourne,8630330696303482329
1693,-28.44917,-52.2,Marau,BR,America/Sao_Paulo,8630330696303481446
1694,31.84568,-102.36764,Odessa,US,America/Chicago,3590433799317662204
1695,29.84576,-90.10674,Estelle,US,America/Chicago,3590433799317662121
1696,47.83333,59.6,Shalqar,KZ,Asia/Aqtobe,863033069630348032
1697,40.55851,17.80774,Mesagne,IT,Europe/Rome,359043379931766817
1698,53.53333,-7.35,An Muileann gCearr,IE,Europe/Dublin,359043379931766882
1699,51.65333,5.2875,Vught,NL,Europe/Amsterdam,3590433799317662055
1700,14.67751,-60.94228,Le Robert,MQ,America/Martinique,3590433799317661842
1701,37.56667,140.11667,Inawashiro,JP,Asia/Tokyo,8630330696303481891
1702,48.06919,11.37703,Gauting,DE,Europe/Berlin,863033069630348263
1703,51.95838,4.47124,Schiebroek,NL,Europe/Amsterdam,8630330696303481388
1704,12.35275,121.06761,San Jose,PH,Asia/Manila,8630330696303481867
1705,46.23899,-63.13414,Charlottetown,CA,America/Halifax,3590433799317662246
1706,35.85,117.7,Dongdu,CN,Asia/Shanghai,8630330696303482014
1707,-7.76667,35.7,Iringa,TZ,Africa/Dar_es_Salaam,8630330696303481719
1708,51.30001,13.10984,Oschatz,DE,Europe/Berlin,863033069630348420
1709,49.07866,30.96755,Zvenihorodka,UA,Europe/Kyiv,3590433799317661701
1710,48.07667,8.64409,Trossingen,DE,Europe/Berlin,863033069630348123
1711,60.2052,24.6522,Espoo,FI,Europe/Helsinki,359043379931766882
1712,27.92333,118.53333,Pucheng,CN,Asia/Shanghai,3590433799317661396
1713,37.13548,-3.67029,Las Gabias,ES,Europe/Madrid,8630330696303481180
1714,-37.32167,-59.13316,Tandil,AR,America/Argentina/Buenos_Aires,8630330696303481206
1715,52.71083,5.74861,Emmeloord,NL,Europe/Amsterdam,8630330696303481925
1716,36.76775,2.95924,Cheraga,DZ,Africa/Algiers,3590433799317662477
1717,27.85,112.9,Xiangtan,CN,Asia/Shanghai,8630330696303482055
1718,43.31667,-2.68333,Gernika-Lumo,ES,Europe/Madrid,8630330696303482212
1719,-6.8,39.25,Magomeni,TZ,Africa/Dar_es_Salaam,359043379931766627
1720,7.62789,4.74161,Ilesa,NG,Africa/Lagos,8630330696303482279
1721,48.07667,8.64409,Trossingen,DE,Europe/Berlin,3590433799317662022
1722,43.32393,5.4584,Les Olives,FR,Europe/Paris,863033069630348974
1723,33.95015,-118.03917,South Whittier,US,America/Los_Angeles,3590433799317662048
1724,11.15583,42.7125,'Ali Sabieh,DJ,Africa/Djibouti,359043379931766734
1725,44.27804,-88.27205,Kaukauna,US,America/Chicago,863033069630348354
1726,2.41669,30.98551,Paidha,UG,Africa/Kampala,3590433799317661727
1727,55.38752,36.73307,Naro-Fominsk,RU,Europe/Moscow,863033069630348107
1728,-3.5403,118.9707,Majene,ID,Asia/Makassar,3590433799317661917
1729,55.67938,12.53463,Frederiksberg,DK,Europe/Copenhagen,8630330696303481263
1730,38.06084,-97.92977,Hutchinson,US,America/Chicago,3590433799317661628
1731,-38.16604,145.13643,Frankston South,AU,Australia/Melbourne,863033069630348339
1732,41.6764,-91.58045,Coralville,US,America/Chicago,863033069630348818
1733,31.20176,29.91582,Alexandria,EG,Africa/Cairo,3590433799317661628
1734,53.7446,-0.33525,Kingston upon Hull,GB,Europe/London,8630330696303481818
1735,41.24255,-82.61573,Norwalk,US,America/New_York,863033069630348321
1736,2.2139,102.3278,Kampung Ayer Molek,MY,Asia/Kuala_Lumpur,359043379931766114
1737,14.8361,120.97844,Guyong,PH,Asia/Manila,3590433799317662287
1739,36.06386,4.62744,El Achir,DZ,Africa/Algiers,359043379931766551
1740,0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi,3590433799317661602
1741,42.16808,-88.42814,Huntley,US,America/Chicago,3590433799317661636
1742,50.79205,-1.08593,Southsea,GB,Europe/London,3590433799317661198
1743,43.4125,23.225,Montana,BG,Europe/Sofia,8630330696303481206
1744,41.84364,-87.71255,South Lawndale,US,America/Chicago,8630330696303481131
1745,-34.64167,-60.47389,Chacabuco,AR,America/Argentina/Buenos_Aires,359043379931766353
1746,38.55632,69.01354,Vahdat,TJ,Asia/Dushanbe,8630330696303481297
1747,-31.4488,-60.93173,Esperanza,AR,America/Argentina/Cordoba,8630330696303482436
1748,41.57439,24.71204,Smolyan,BG,Europe/Sofia,3590433799317662097
1749,37.19723,122.05228,Tianfu,CN,Asia/Shanghai,359043379931766874
1750,20.88098,75.11937,Parola,IN,Asia/Kolkata,3590433799317661230
1751,-6.25,38.66667,Mvomero,TZ,Africa/Dar_es_Salaam,863033069630348842
1752,58.1908,40.17171,Danilov,RU,Europe/Moscow,863033069630348263
1753,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,863033069630348685
1754,42.64031,125.51176,Dongfeng,CN,Asia/Shanghai,8630330696303481958
1755,52.53048,13.29371,Charlottenburg-Nord,DE,Europe/Berlin,8630330696303481909
1756,0.46005,34.11169,Busia,KE,Africa/Nairobi,359043379931766056
1757,34.15429,3.50309,Messaad,DZ,Africa/Algiers,359043379931766262
1758,0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi,863033069630348461
1759,49.68369,8.61839,Bensheim,DE,Europe/Berlin,3590433799317661206
1760,50.75,2.25,Saint-Omer,FR,Europe/Paris,8630330696303482311
1761,-37.32167,-59.13316,Tandil,AR,America/Argentina/Buenos_Aires,8630330696303482204
1762,40.72586,8.55552,Sassari,IT,Europe/Rome,8630330696303481008
1763,35.06544,1.04945,Frenda,DZ,Africa/Algiers,3590433799317661701
1764,45.50369,11.412,Montecchio Maggiore-Alte Ceccato,IT,Europe/Rome,8630330696303481289
1765,38.96667,-0.18333,Gandia,ES,Europe/Madrid,359043379931766429
1766,12.25282,79.41727,Gingee,IN,Asia/Kolkata,3590433799317661347
1767,42.93369,-72.27814,Keene,US,America/New_York,863033069630348834
1768,45.49428,-122.86705,Aloha,US,America/Los_Angeles,359043379931766809
1769,34.65918,109.22921,Yanliang,CN,Asia/Shanghai,863033069630348065
1770,41.82143,41.77921,Kobuleti,GE,Asia/Tbilisi,3590433799317661529
1771,6.03333,37.55,Arba Minch,ET,Africa/Addis_Ababa,359043379931766817
1772,27.85,112.9,Xiangtan,CN,Asia/Shanghai,3590433799317661164
1773,42.62833,20.89389,Glogovac,XK,Europe/Belgrade,8630330696303481925
1774,38.70734,-77.02303,Fort Washington,US,America/New_York,3590433799317661339
1775,45.4473,-73.75335,Dorval,CA,America/Toronto,8630330696303481768
1776,38.96372,-76.99081,Chillum,US,America/New_York,3590433799317661016
1777,48.25,16.4,Floridsdorf,AT,Europe/Vienna,863033069630348073
1778,53.43333,-7.95,Athlone,IE,Europe/Dublin,3590433799317661446
1779,41.27194,123.17306,Liaoyang,CN,Asia/Shanghai,863033069630348446
1780,34.25628,-78.04471,Leland,US,America/New_York,863033069630348271
1781,60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg,8630330696303481644
1782,7.62789,4.74161,Ilesa,NG,Africa/Lagos,863033069630348180
1783,37.31309,40.74357,Mardin,TR,Europe/Istanbul,3590433799317661545
1784,39.32288,-76.72803,Woodlawn,US,America/New_York,3590433799317662279
1785,28.15112,-82.46148,Lutz,US,America/New_York,863033069630348842
1786,33.37526,74.3092,Rajaori,IN,Asia/Kolkata,8630330696303481081
1787,42.64685,-5.55835,Villaquilambre,ES,Europe/Madrid,8630330696303481388
1788,41.55815,-73.0515,Waterbury,US,America/New_York,3590433799317662048
1789,53.43333,-7.95,Athlone,IE,Europe/Dublin,8630330696303481792
1790,34.85,117.33333,Taozhuang,CN,Asia/Shanghai,359043379931766999
1791,47.05,15.46667,Sankt Peter,AT,Europe/Vienna,359043379931766478
1792,51.955,5.22778,Culemborg,NL,Europe/Amsterdam,3590433799317662063
1793,24.41288,76.56719,Aklera,IN,Asia/Kolkata,8630330696303481503
1794,-6.8048,110.8405,Kudus,ID,Asia/Jakarta,863033069630348511
1795,-34.64966,-58.38341,Barracas,AR,America/Argentina/Buenos_Aires,3590433799317661735
1796,5.20856,-74.73584,Honda,CO,America/Bogota,8630330696303481693
1797,-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion,863033069630348685
1798,-10.90889,-37.03861,Barra dos Coqueiros,BR,America/Maceio,863033069630348461
1799,-16.25,-69.08333,Yunguyo,PE,America/Lima,8630330696303481594
1800,34.25807,-88.70464,Tupelo,US,America/Chicago,359043379931766577
1801,21.46527,83.97573,Sambalpur,IN,Asia/Kolkata,3590433799317662295
1802,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,3590433799317661164
1803,8.88649,2.59753,Tchaourou,BJ,Africa/Porto-Novo,863033069630348420
1804,46.08333,122.08333,Ulanhot,CN,Asia/Shanghai,359043379931766361
1805,53.16167,6.76111,Hoogezand,NL,Europe/Amsterdam,3590433799317661727
1806,52.57583,6.61944,Hardenberg,NL,Europe/Amsterdam,359043379931766759
1807,38.96667,-0.18333,Gandia,ES,Europe/Madrid,3590433799317661073
1808,-1.26753,116.82887,Balikpapan,ID,Asia/Makassar,863033069630348289
1809,50.80019,7.20769,Siegburg,DE,Europe/Berlin,8630330696303481248
1810,-3.5403,118.9707,Majene,ID,Asia/Makassar,8630330696303482477
1811,34.21639,-119.0376,Camarillo,US,America/Los_Angeles,359043379931766536
1812,5.4709,100.24529,Batu Feringgi,MY,Asia/Kuala_Lumpur,8630330696303481867
1813,48.15659,28.28489,Soroca,MD,Europe/Chisinau,8630330696303482154
1814,38.37255,34.02537,Aksaray,TR,Europe/Istanbul,3590433799317662071
1815,-10.95817,-38.79084,Tucano,BR,America/Bahia,359043379931766643
1816,51.19139,6.51352,Korschenbroich,DE,Europe/Berlin,3590433799317661818
1817,53.93361,37.92792,Kireyevsk,RU,Europe/Moscow,8630330696303481834
1818,52.71083,5.74861,Emmeloord,NL,Europe/Amsterdam,359043379931766429
1819,43.61062,-72.97261,Rutland,US,America/New_York,8630330696303482113
1820,27.71809,-82.35176,Sun City Center,US,America/New_York,863033069630348586
1821,31.20176,29.91582,Alexandria,EG,Africa/Cairo,863033069630348693
1822,36.92574,14.72443,Ragusa,IT,Europe/Rome,8630330696303481602
1823,39.09112,-94.41551,Independence,US,America/Chicago,863033069630348552
1824,-1.6,103.61667,Jambi City,ID,Asia/Jakarta,3590433799317661552
1825,22.49396,-105.36369,Acaponeta,MX,America/Mazatlan,3590433799317662121
1826,36.33011,138.89585,Annaka,JP,Asia/Tokyo,8630330696303482410
1827,35.82756,137.95378,Ina,JP,Asia/Tokyo,3590433799317662402
1828,30.75545,20.22625,Ajdabiya,LY,Africa/Tripoli,3590433799317661974
1829,52.21099,7.02238,Gronau,DE,Europe/Berlin,8630330696303481370
1830,5.90702,116.10146,Donggongon,MY,Asia/Kuching,863033069630348859
1831,47.05,15.46667,Sankt Peter,AT,Europe/Vienna,359043379931766437
1832,37.74615,-25.66689,Ponta Delgada,PT,Atlantic/Azores,863033069630348214
1833,-4.5833,15.16554,Kasangulu,CD,Africa/Kinshasa,863033069630348800
1834,12.1277,78.15794,Dharmapuri,IN,Asia/Kolkata,3590433799317661149
1835,30.24706,115.04814,Huangshi,CN,Asia/Shanghai,863033069630348081
1836,14.66,120.56528,Pilar,PH,Asia/Manila,3590433799317661586
1837,-0.71667,-48.52333,Soure,BR,America/Belem,359043379931766692
1838,44.89784,8.86374,Tortona,IT,Europe/Rome,359043379931766551
1839,8.88649,2.59753,Tchaourou,BJ,Africa/Porto-Novo,3590433799317662154
1840,48.78232,9.17702,Stuttgart,DE,Europe/Berlin,8630330696303481115
1841,45.44868,-73.81669,Pointe-Claire,CA,America/Toronto,3590433799317662477
1842,16.75973,-93.11308,Tuxtla,MX,America/Mexico_City,3590433799317662295
1843,49.07866,30.96755,Zvenihorodka,UA,Europe/Kyiv,8630330696303481578
1844,54.03876,43.91385,Kovylkino,RU,Europe/Moscow,359043379931766692
1845,49.68369,8.61839,Bensheim,DE,Europe/Berlin,863033069630348495
