,ts,imei,mwra,p.android.chrome,p.android.externalstorage,p.android.gm,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.system,p.gms.persistent,p.android.gms,p.simulator,p.inputmethod.latin,p.android.vending,p.notifier,p.katana,p.browser.provider,p.olauncher,p.process.gapps,p.google,p.android.defcontainer,p.dogalize
8087,2018-05-11 00:47:00,3590433799317661545,1.0,13.62612,12.79533,11.92431,14.02102,9.41221,15.80421,14.71197,57.14733,0.02605,65.83598,60.34526,65.84146,71.24632,1.06647,40.24655,26.11198,5.11783,55.16649,34.64554,75.62051
8088,2018-05-11 00:48:00,8630330696303482147,1.0,13.41699,10.01314,10.3481,15.22627,11.43221,16.64328,14.03808,43.54085,0.02113,75.1586,51.6004,72.02187,64.24029,70.83316,49.88059,81.41567,19.8117,27.50582,8.396,1.13962
8089,2018-05-11 00:49:00,359043379931766825,0.0,10.45911,16.90971,12.41235,14.34418,13.41623,14.09154,15.09468,63.04912,0.00113,50.9518,40.25446,57.73966,44.60695,37.11456,91.39419,96.01815,8.96394,56.77622,57.15422,76.22393
8090,2018-05-11 00:50:00,863033069630348073,0.0,17.52509,14.39399,15.19876,14.51146,15.45065,12.65387,8.59658,48.66839,1.28262,43.52221,56.76368,26.53883,88.68104,49.82674,42.98295,79.73367,98.43955,19.39437,71.10492,61.27125
8091,2018-05-11 00:51:00,8630330696303481941,1.0,9.59208,16.97919,11.09131,14.93743,15.35729,15.62007,15.8833,47.32528,0.0005,56.65643,41.01126,49.02258,52.67481,96.43154,50.6014,40.09304,7.34087,29.31031,77.12235,77.20282
8092,2018-05-11 00:52:00,8630330696303481511,1.0,12.49196,14.91124,11.50718,13.99251,9.15524,12.32099,16.81883,52.32227,0.00838,43.83172,54.9161,42.16953,19.70968,73.21103,24.42868,55.06653,9.36541,92.41591,71.40671,99.36665
8093,2018-05-11 00:53:00,359043379931766015,0.0,12.70674,14.31283,15.5155,15.46912,16.07267,15.68812,10.07908,59.28913,0.01042,17.73376,50.86976,32.48316,69.87249,57.60237,56.77098,47.16809,88.6899,55.42425,73.61025,84.36384
8094,2018-05-11 00:54:00,8630330696303481982,1.0,17.49396,10.3044,6.64049,16.42303,6.17459,14.32342,17.62739,69.95746,1.24331,66.87792,52.60735,54.89265,56.41003,75.30206,95.52196,86.75712,81.74172,15.91337,90.03765,77.88984
8095,2018-05-11 00:55:00,8630330696303482246,1.0,13.56387,10.40105,10.30966,15.39534,11.18523,17.64063,11.91212,40.80134,0.02442,56.31772,45.20259,57.22064,25.59888,76.71164,79.79026,74.07928,81.95174,44.20358,85.51337,92.59727
8096,2018-05-11 00:56:00,3590433799317661115,1.0,14.00335,14.63393,12.31055,13.96558,11.10604,17.12054,14.58986,38.55297,0.03794,51.43512,47.19907,40.84454,44.70405,49.59061,94.81398,19.14406,44.84411,50.84063,76.85613,70.41963
8097,2018-05-11 00:57:00,8630330696303482139,0.0,10.81277,14.4684,15.04035,14.9788,14.11717,12.99323,12.21847,55.41946,0.00157,54.61209,49.98327,46.79531,13.17844,41.90062,54.49936,86.06722,63.99819,50.49598,86.90198,54.64871
8098,2018-05-11 00:58:00,359043379931766114,1.0,16.33612,12.20772,9.10003,16.38663,6.76314,13.86158,15.97345,58.70922,0.39063,47.06219,55.63234,38.49598,11.05501,40.1527,14.36786,34.6847,78.79048,70.58023,31.65072,12.70109
8099,2018-05-11 00:59:00,359043379931766205,0.0,9.34845,14.72913,12.62443,16.40321,12.93104,17.44995,12.57876,56.45003,0.00039,39.51724,68.21883,55.42897,52.31774,4.1609,64.8994,83.01759,74.06852,2.77365,64.99728,7.67688
8100,2018-05-11 01:00:00,8630330696303482246,1.0,10.21018,14.07658,10.76663,13.5286,15.24346,11.28607,15.96107,55.38725,0.00092,69.21584,53.05303,37.73875,45.10559,6.00252,3.97847,70.92969,56.46874,9.38207,94.31028,77.58748
8101,2018-05-11 01:01:00,359043379931766304,1.0,17.89584,11.25506,11.68092,14.58394,11.1951,11.58757,17.68385,78.1901,1.8583,58.7493,49.11223,34.28314,68.31615,96.83216,53.12038,87.2617,4.16499,99.35786,14.93074,58.4014
8102,2018-05-11 01:02:00,8630330696303481602,1.0,13.58079,14.24363,11.45352,14.03312,12.91324,14.63919,15.83209,61.22135,0.0249,37.89345,82.47407,44.74226,74.7454,45.45437,51.60916,13.84919,2.4118,22.2586,40.44558,29.04649
8103,2018-05-11 01:03:00,8630330696303481420,1.0,4.63182,14.51143,9.82272,13.42401,15.69832,20.27021,8.87098,50.39975,1e-05,47.28244,49.08528,47.56106,63.82467,28.30813,70.91821,81.55527,53.87529,14.15292,91.13259,88.42672
8104,2018-05-11 01:04:00,8630330696303482089,1.0,9.51634,16.11557,8.99992,15.25034,16.19983,12.75554,15.66076,59.88841,0.00047,59.47105,55.7326,23.584,46.17576,41.55439,8.88867,86.59094,71.50273,22.23964,59.07296,40.10792
8105,2018-05-11 01:05:00,863033069630348628,1.0,9.13368,13.16037,9.19528,15.61303,15.13025,15.50526,11.69431,62.04215,0.00032,47.35724,78.56686,40.94084,60.6886,7.13937,67.72485,15.27266,8.17249,16.27647,66.95766,13.66165
8106,2018-05-11 01:06:00,3590433799317662311,0.0,11.53516,13.38056,12.79814,12.1871,12.72133,13.62967,11.24912,72.50663,0.00325,36.03015,40.49507,42.36059,56.72266,78.96522,38.01285,44.70932,75.58231,92.64068,66.42559,20.84146
8107,2018-05-11 01:07:00,359043379931766973,1.0,14.6776,9.18947,6.90952,16.28225,8.43312,11.54105,15.12894,39.32509,0.07442,80.31073,44.29079,51.18818,38.19967,60.39762,91.25951,62.94301,27.52034,25.3353,93.32736,60.60239
8108,2018-05-11 01:08:00,359043379931766239,0.0,9.78103,16.02435,16.36747,14.35008,16.38943,13.88535,11.31516,44.57847,0.00057,36.90109,48.56228,62.39434,23.09156,14.63032,47.60443,16.80439,76.09208,43.7691,42.98382,73.77317
8109,2018-05-11 01:09:00,8630330696303481461,1.0,14.59475,6.4882,10.25143,14.50698,15.31201,12.85005,9.09515,49.66968,0.06851,72.32161,39.80952,46.29847,56.41221,89.5009,76.40176,42.38839,93.6079,50.62444,62.28172,57.98274
8110,2018-05-11 01:10:00,8630330696303481594,0.0,17.16288,12.23815,14.12578,13.79179,17.72161,11.0033,8.58808,31.50926,0.89289,82.15455,35.51786,70.49519,31.01376,96.73312,89.92885,60.9435,10.19139,14.47306,87.77353,40.25592
8111,2018-05-11 01:11:00,3590433799317661214,0.0,10.69681,14.10593,15.27744,15.17158,14.636,14.55803,10.45998,19.58153,0.00139,41.14904,74.91704,36.52365,78.39026,98.20505,45.7307,79.0387,46.14243,30.29145,90.88683,55.83087
8112,2018-05-11 01:12:00,863033069630348750,1.0,13.66173,10.13974,7.15154,15.56376,9.34149,12.69923,16.09235,38.9809,0.02697,26.80433,67.38165,44.9004,20.31042,42.652,39.51459,44.24088,45.4805,79.99593,39.19368,9.48177
8113,2018-05-11 01:13:00,3590433799317661370,1.0,9.95604,14.1999,13.0101,13.30795,9.87979,15.78946,14.37265,70.11173,0.00072,38.76552,35.52044,52.81497,19.75761,37.91633,14.56316,62.46386,0.44275,25.41707,80.92012,25.25089
8114,2018-05-11 01:14:00,8630330696303482451,0.0,13.70827,9.78468,10.96221,15.92587,11.49116,12.44933,14.22598,26.59816,0.02824,59.28828,39.76279,72.94538,15.90444,17.05267,36.2232,94.5147,14.93023,89.57909,10.13135,99.62836
8115,2018-05-11 01:15:00,3590433799317661271,1.0,15.72456,14.77967,14.37462,11.74189,14.33659,15.30456,11.99064,33.42738,0.21194,37.33174,47.48169,60.481,40.82356,51.12636,70.44523,75.19446,32.28144,6.90204,97.31222,54.92353
8116,2018-05-11 01:16:00,8630330696303481743,1.0,11.79723,9.85761,9.27172,18.87046,6.23913,10.92373,17.65251,51.83776,0.00422,28.73545,63.59411,55.21018,26.90761,8.89926,38.08436,90.35942,23.00844,83.71272,26.95638,86.45512
8117,2018-05-11 01:17:00,3590433799317661594,1.0,17.49319,14.12019,10.92442,12.90936,11.33583,12.43288,19.28838,52.75737,1.24239,38.96664,37.50785,30.65838,90.58021,58.15062,96.86362,32.33765,69.28618,53.7617,55.42081,9.53474
8118,2018-05-11 01:18:00,3590433799317662170,1.0,14.71774,13.70765,12.15947,14.03,11.53459,15.03074,11.81682,72.70605,0.07746,38.28,49.87837,55.13361,64.47494,23.24231,66.51697,48.65788,94.79187,70.77547,23.19333,50.65441
8119,2018-05-11 01:19:00,8630330696303482113,0.0,12.88685,13.81207,12.78685,13.43623,15.88217,14.38374,10.97686,64.43265,0.01245,42.16403,63.38966,46.05881,28.30776,40.91147,94.93744,55.50052,67.33554,39.65669,35.87047,3.95012
8120,2018-05-11 01:20:00,359043379931766064,0.0,17.89639,17.34981,9.79984,13.50439,10.75583,11.48494,8.33345,67.46774,1.8593,51.83167,36.69578,49.40359,12.5173,13.87954,60.93322,36.06599,32.79321,2.50865,61.13122,32.06986
8121,2018-05-11 01:21:00,3590433799317661719,1.0,14.45398,11.71868,12.21384,16.24208,10.20437,11.66584,15.01929,45.00802,0.0595,32.62305,38.61076,62.58029,67.12227,5.8554,32.41723,28.51741,4.48447,27.8021,74.54742,40.59396
8122,2018-05-11 01:22:00,863033069630348875,0.0,14.11067,14.67488,10.42146,17.92998,8.51283,10.01355,18.59771,63.20587,0.04224,36.55185,39.67822,42.80098,49.39685,10.29922,4.59396,68.3467,50.66303,98.47008,50.34322,47.87656
8123,2018-05-11 01:23:00,8630330696303481164,1.0,9.37046,15.02865,10.10999,15.20534,16.01548,14.50512,12.93004,49.60336,0.00039,64.64897,47.75072,54.51763,24.53806,64.26991,74.91256,84.89126,57.93197,35.00971,63.41612,68.64027
8124,2018-05-11 01:24:00,863033069630348834,0.0,9.67293,12.75369,11.86922,14.12067,13.92132,16.98955,8.95851,49.03334,0.00053,61.21915,65.77877,52.72984,84.3309,68.33387,84.77474,88.14346,77.55458,80.3343,9.87786,90.82456
8125,2018-05-11 01:25:00,359043379931766007,1.0,15.24221,10.31263,10.18385,16.05283,11.04118,15.86396,12.09224,75.16034,0.13083,31.03845,46.16805,48.05429,32.11982,79.86437,79.40179,72.4014,63.99104,38.32977,95.10434,16.93201
8126,2018-05-11 01:26:00,359043379931766213,0.0,13.54275,12.13053,15.36866,16.65021,17.0394,11.30636,12.12897,39.02267,0.02393,37.8548,39.73276,35.48909,53.21,88.25845,68.03335,84.55745,74.52296,16.78184,89.28017,8.54574
8127,2018-05-11 01:27:00,3590433799317661487,1.0,12.3798,10.01075,10.19626,17.32317,9.72022,13.34962,15.42989,36.50891,0.00749,26.50449,49.71765,46.03141,55.16567,10.5698,7.874,18.14033,78.62993,91.86444,54.14885,89.67961
8128,2018-05-11 01:28:00,863033069630348503,1.0,14.6529,15.48651,10.89159,14.70075,15.91914,13.90636,17.32832,60.08825,0.07261,55.53313,46.29595,56.80182,82.46704,60.33972,59.97863,0.84593,9.06382,18.19178,15.55451,37.31973
8129,2018-05-11 01:29:00,8630330696303482113,0.0,14.70633,10.94646,16.48451,16.7474,19.3918,14.2438,11.74652,57.09263,0.07659,69.0449,42.81233,64.32896,80.04573,59.89386,91.26078,43.43347,13.19459,30.91746,63.35855,98.35763
8130,2018-05-11 01:30:00,3590433799317661131,1.0,13.81299,15.11636,11.41329,18.43018,16.80014,13.03977,18.8106,67.90855,0.03136,52.84493,61.1806,70.1525,5.95578,79.96125,70.01262,59.61822,6.9074,46.41569,5.98323,16.35454
8131,2018-05-11 01:31:00,359043379931766882,1.0,13.00031,13.73151,9.17099,15.72643,14.96336,10.49935,15.80142,48.16823,0.01395,32.53454,51.89898,52.70917,27.67559,31.91031,8.35928,70.20528,78.86277,14.10841,21.69778,53.21679
8132,2018-05-11 01:32:00,8630330696303481651,0.0,12.52963,13.34928,15.96414,15.49615,13.75651,15.11239,11.85082,50.30096,0.00869,44.88801,66.52163,68.11076,32.32092,26.28217,19.04387,20.20175,82.36522,93.00704,68.12211,90.16313
8133,2018-05-11 01:33:00,8630330696303481396,0.0,13.86998,12.97729,11.64606,13.64566,12.10678,13.77902,11.94555,46.85153,0.03317,29.84876,50.75685,42.76705,62.04268,42.84988,13.52559,60.08273,31.10745,82.2127,57.12042,30.01098
8134,2018-05-11 01:34:00,3590433799317662485,1.0,6.19912,12.87516,10.17413,9.85316,15.27711,13.96245,10.52288,42.82276,6e-05,50.28802,47.12601,47.4551,8.82771,48.65989,29.06516,8.92048,61.91446,88.21565,26.96982,96.68801
8135,2018-05-11 01:35:00,3590433799317662246,1.0,12.42344,11.25834,11.09034,13.73828,14.84818,9.8985,17.66699,54.37575,0.00784,47.4177,33.08105,63.01853,81.19788,18.60001,74.31856,81.98805,4.56045,58.03843,60.10243,84.30553
8136,2018-05-11 01:36:00,359043379931766643,0.0,18.07112,15.17001,13.84877,15.59087,17.44793,8.02938,5.81343,47.07707,2.21426,43.82833,39.83855,59.15643,14.93785,19.90752,78.82469,85.61597,69.73779,61.8702,9.29314,47.21859
8137,2018-05-11 01:37:00,3590433799317661032,0.0,14.52197,19.13412,11.59264,16.32734,14.03713,12.17194,10.48678,42.57624,0.06369,56.13912,55.86032,59.02039,46.30068,65.32132,86.85426,17.92689,81.05771,23.24847,61.49296,91.74232
8138,2018-05-11 01:38:00,8630330696303481875,1.0,9.43191,14.13541,10.10694,13.9985,17.64252,12.76497,17.07842,47.21197,0.00043,18.85661,77.88275,38.18733,33.36306,65.27006,35.25537,48.67583,69.77126,60.95497,27.30792,34.94921
8139,2018-05-11 01:39:00,863033069630348479,1.0,10.31034,11.55977,11.51046,16.12183,9.69313,10.78763,18.44999,71.80774,0.001,49.16206,36.72414,60.46667,25.72042,68.7872,32.18484,30.3964,7.2935,45.23912,71.68141,68.73953
8140,2018-05-11 01:40:00,863033069630348222,0.0,13.90086,13.2556,13.68134,12.68706,14.37698,11.87893,13.08861,48.47113,0.03422,36.66008,22.89095,59.07664,49.03528,51.91501,28.32156,14.3625,51.1174,95.4321,73.9959,31.07574
8141,2018-05-11 01:41:00,3590433799317661115,1.0,10.24272,14.37181,12.1882,11.95228,16.3575,18.21533,16.45318,77.68668,0.00092,46.48022,61.74224,53.04132,16.93153,70.8973,64.45137,7.27703,66.11463,53.09547,84.70373,64.42398
8142,2018-05-11 01:42:00,3590433799317661685,1.0,11.99607,13.91743,9.38972,17.24832,15.56734,13.65048,15.15138,42.06972,0.00514,36.57575,59.48092,57.44803,43.18838,17.21481,27.15434,15.03205,21.64262,66.48117,62.07908,56.61865
8143,2018-05-11 01:43:00,8630330696303482360,1.0,15.57313,9.80845,11.69482,14.78911,11.66156,14.2583,16.20205,54.56601,0.18213,58.82334,44.56986,23.22889,0.53556,97.81172,86.76031,46.2003,95.7271,52.47366,28.40475,28.25466
8144,2018-05-11 01:44:00,359043379931766122,1.0,15.63357,12.202,9.9935,15.81435,10.70454,16.83775,13.20169,47.31441,0.19354,34.23338,51.95945,60.62206,26.44829,55.88521,36.9568,18.21429,70.49496,73.55525,86.46584,51.73
8145,2018-05-11 01:45:00,8630330696303481982,1.0,9.61398,17.04422,9.43602,13.06814,17.68493,12.22523,17.67104,39.78708,0.0005,39.06808,50.82919,72.37248,8.08519,81.71951,88.15532,3.22883,42.66438,38.59638,96.59916,99.36593
8146,2018-05-11 01:46:00,3590433799317661818,0.0,10.32485,15.15594,14.4792,14.1391,14.37688,12.75869,12.11465,53.88753,0.001,55.98062,80.95507,54.81604,78.30392,54.13435,81.45148,77.0379,42.7863,65.59386,52.74687,84.32586
8147,2018-05-11 01:47:00,359043379931766452,1.0,8.70036,16.66904,11.14344,14.30479,15.71922,12.19706,12.71259,60.17492,0.00024,44.02057,55.32752,41.70877,27.25863,62.53408,80.59884,49.95961,71.0129,45.13479,28.92464,73.22335
8148,2018-05-11 01:48:00,3590433799317661628,0.0,16.10221,8.11296,8.5842,16.56144,9.92084,13.57632,13.94062,71.41153,0.30918,45.73923,66.12963,57.74175,95.75451,18.21032,32.35764,74.86066,91.06293,67.18901,7.43378,13.98592
8149,2018-05-11 01:49:00,8630330696303481727,1.0,11.85842,14.66337,11.84202,14.60851,13.45665,17.38956,12.70526,45.6676,0.00446,51.0631,46.55279,37.57719,66.83132,27.96346,27.31388,23.67172,68.83977,70.77861,80.95301,2.95693
8150,2018-05-11 01:50:00,359043379931766387,1.0,14.20811,13.19671,12.64828,15.15389,13.34416,13.13412,15.35417,59.67129,0.04655,66.9352,34.41514,53.33143,72.99321,51.41604,40.19172,95.32869,24.27432,75.01657,25.8848,40.43689
8151,2018-05-11 01:51:00,359043379931766981,1.0,11.09551,14.28963,9.02417,15.35101,16.02657,13.2886,17.11798,39.97953,0.00208,58.88696,52.87405,72.98151,18.23191,78.81044,27.1842,54.97049,34.55641,41.86457,48.76593,1.21856
8152,2018-05-11 01:52:00,3590433799317661776,0.0,16.69006,18.86465,12.49543,17.50706,14.33067,14.02553,7.54736,40.96976,0.55649,53.88237,64.41984,40.26839,62.38671,72.50549,2.01828,70.35015,70.04178,47.56753,42.61702,25.49774
8153,2018-05-11 01:53:00,8630330696303482170,1.0,14.45978,11.59071,10.35213,16.07955,8.87724,16.77128,10.82803,33.05695,0.05987,48.40716,66.41978,43.52188,46.7523,31.39649,1.01319,83.50382,85.16885,45.8607,31.88334,93.71803
8154,2018-05-11 01:54:00,8630330696303481214,1.0,9.89128,14.11781,9.68522,16.58088,16.1656,11.32586,16.2149,40.23329,0.00066,54.0327,59.73546,58.78775,88.75579,91.48655,9.03349,29.43341,85.56227,58.64426,14.1317,89.28558
8155,2018-05-11 01:55:00,863033069630348156,0.0,13.82279,14.01962,13.37057,16.67723,14.10448,13.64753,12.65006,50.19146,0.03167,29.45523,63.45199,65.87967,84.573,34.28955,66.37467,86.0561,46.87915,62.07031,51.62974,90.38331
8156,2018-05-11 01:56:00,359043379931766189,1.0,15.19668,13.38041,11.84296,16.42056,8.51588,16.14227,17.99055,58.06004,0.12501,61.46099,70.61082,46.53651,6.9648,63.83709,46.25827,63.89687,7.18748,45.77694,12.18712,86.27108
8157,2018-05-11 01:57:00,359043379931766486,0.0,9.46909,14.72823,16.44516,14.91021,15.54991,16.23273,11.31044,45.66216,0.0004,58.45247,40.59456,45.27159,8.18764,62.73769,14.9139,73.50293,42.46079,50.00108,94.26897,92.92144
8158,2018-05-11 01:58:00,3590433799317662279,0.0,7.82121,12.97882,14.70858,18.15809,14.8331,18.19345,10.56513,65.17941,0.0001,43.28757,52.49187,37.94256,49.14951,45.73829,77.52458,8.10465,99.2572,69.14117,74.99552,10.6926
8159,2018-05-11 01:59:00,359043379931766882,1.0,11.74448,17.27228,9.27251,14.03942,16.48309,11.23236,16.56537,42.97801,0.00396,39.3627,49.58024,69.47878,29.69805,43.36045,9.00189,11.52749,32.31939,98.66068,33.67066,96.15005
8160,2018-05-11 02:00:00,863033069630348396,1.0,10.07361,16.4307,9.50522,15.62227,17.32595,12.05099,17.67674,40.85257,0.00077,54.86947,33.29243,44.39905,59.17814,49.00039,61.65495,40.05299,97.67773,40.05179,34.58505,42.00279
8161,2018-05-11 02:01:00,863033069630348859,0.0,16.36086,16.37456,13.38361,14.11243,11.90308,11.21567,8.02572,42.34803,0.40043,44.40483,68.98832,94.32461,84.17001,61.59847,16.57441,78.15557,53.72596,14.9628,8.59994,36.61033
8162,2018-05-11 02:02:00,863033069630348354,0.0,10.46198,17.00762,15.79718,11.75013,17.06656,11.91376,11.79938,50.46679,0.00115,53.81732,61.28185,39.63069,5.33733,67.54005,50.83247,33.84737,34.30358,67.03542,60.27581,26.27648
8163,2018-05-11 02:03:00,3590433799317662196,1.0,14.17096,8.50487,9.53213,15.07027,11.77733,14.55055,12.87419,37.56649,0.04486,39.75051,38.88852,41.87651,79.5832,95.84579,68.83401,55.83946,64.0509,5.22048,75.01504,66.87798
8164,2018-05-11 02:04:00,863033069630348081,0.0,8.40617,15.4474,15.55435,16.34893,13.20106,18.5463,10.17198,56.62839,0.00017,27.85847,56.50554,51.12263,19.82767,77.24554,2.4818,59.10575,54.05202,67.24935,79.21877,47.55106
8165,2018-05-11 02:05:00,3590433799317661917,0.0,5.25713,16.30956,13.20024,14.26716,15.74779,12.24261,10.38813,53.8775,5e-05,20.97878,52.91077,41.63388,38.90836,53.41615,10.77985,25.66585,80.66008,11.86664,34.39119,45.77868
8166,2018-05-11 02:06:00,3590433799317661438,0.0,9.6944,14.48398,14.30775,15.36287,15.43843,16.02198,10.19691,40.29272,0.00054,55.62989,46.46383,74.3318,86.08867,12.81785,39.62191,97.21046,17.00923,86.47818,76.96262,44.38525
8167,2018-05-11 02:07:00,3590433799317662428,1.0,12.97768,9.43473,11.14983,15.00616,13.17983,11.55339,12.91357,36.21047,0.01364,42.11781,53.07102,53.6455,94.43357,59.68309,16.36192,66.89622,35.10097,92.09619,49.74102,68.8627
8168,2018-05-11 02:08:00,8630330696303481040,1.0,9.33283,15.18787,9.28629,14.38852,15.43222,17.65607,13.42732,33.51696,0.00042,53.98726,66.4148,56.07546,70.80074,9.55707,15.1702,54.82134,7.13237,65.97181,73.84645,94.7947
8169,2018-05-11 02:09:00,359043379931766957,1.0,15.60682,11.55797,9.75161,14.98049,10.54459,14.44786,14.35799,53.25448,0.18838,45.31482,43.14186,52.27392,52.916,68.37346,68.02448,71.58635,21.42362,78.15282,43.03386,63.06882
8170,2018-05-11 02:10:00,863033069630348099,1.0,11.98081,15.81064,16.27448,10.4006,15.76731,13.49628,17.52678,35.40099,0.00503,49.03383,63.27452,49.9879,97.96375,5.90128,18.51602,34.42192,50.12587,56.23887,20.87999,76.40175
8171,2018-05-11 02:11:00,359043379931766353,1.0,9.57709,14.29362,8.15592,11.70567,14.75274,11.04114,15.05325,44.42801,0.00048,33.42266,53.86387,48.08112,20.06347,2.30576,8.05569,87.18365,66.43969,13.15229,34.66767,2.12176
8172,2018-05-11 02:12:00,8630330696303481412,0.0,14.90533,14.27795,13.91426,14.64168,14.27189,11.3386,11.32464,46.52372,0.09344,47.9217,74.10153,56.62783,60.77236,24.29246,48.30287,64.61234,74.1127,33.68615,56.23693,4.35373
8173,2018-05-11 02:13:00,3590433799317661495,0.0,9.52297,13.53359,17.58729,15.06847,13.41993,12.52934,9.22987,63.12575,0.00043,60.81192,62.33835,58.1973,58.88757,30.87716,92.75306,32.37508,31.689,45.69658,65.5099,9.99079
8174,2018-05-11 02:14:00,3590433799317662311,1.0,10.68174,11.08074,11.29433,11.18709,14.09331,12.66503,13.10167,47.71827,0.00139,24.03629,58.77841,37.88306,48.97427,49.56545,67.65403,73.97135,23.72578,93.9995,97.41862,98.09321
8175,2018-05-11 02:15:00,3590433799317662352,1.0,15.76693,12.68301,12.24578,14.12931,11.62189,15.76582,16.30449,29.69947,0.2211,47.01555,49.54423,30.85943,41.45864,29.23903,60.15912,66.32713,88.353,33.79353,56.8999,95.23487
8176,2018-05-11 02:16:00,8630330696303481933,1.0,12.81709,11.26972,10.44162,16.27172,11.8756,13.80708,11.05723,62.72905,0.0116,23.36669,44.45631,48.06448,81.0172,94.85136,48.29331,71.99617,39.46505,98.28395,8.76307,11.72087
8177,2018-05-11 02:17:00,359043379931766262,1.0,12.97664,8.88358,9.69015,15.98189,9.23502,16.23089,16.15874,49.92829,0.01362,51.08637,68.07273,62.933,39.36492,59.9989,81.25052,80.73098,44.54902,49.56189,29.83952,38.09372
8178,2018-05-11 02:18:00,863033069630348123,0.0,12.27624,15.72431,12.73708,13.73167,11.4286,17.78108,11.92718,33.21168,0.00676,32.92086,23.76068,45.72524,57.90663,45.35646,97.89021,55.2013,64.25603,65.06124,80.3352,38.95095
8179,2018-05-11 02:19:00,3590433799317661891,1.0,11.76397,15.68444,9.42715,16.27557,15.81326,10.62633,15.92778,63.73917,0.00407,52.67692,49.56444,54.65338,89.1036,2.27855,89.09292,24.56685,52.29087,3.99306,5.36058,47.22499
8180,2018-05-11 02:20:00,3590433799317661461,1.0,11.74917,12.38176,12.02265,15.22266,10.82772,12.13663,16.005,37.39583,0.00406,69.5575,38.01826,37.41468,94.57614,14.70324,73.82801,55.68464,71.02708,29.7248,93.90266,27.98753
8181,2018-05-11 02:21:00,8630330696303481388,1.0,12.89752,15.35627,10.94522,15.28664,14.63624,13.54245,15.33952,54.41058,0.01259,55.87629,56.97434,67.74323,35.87555,99.0133,23.9414,35.30504,72.74282,18.32003,7.65844,7.76523
8182,2018-05-11 02:22:00,3590433799317662469,0.0,8.85126,15.24333,13.98397,15.10535,16.2312,15.85796,11.99855,58.31608,0.00025,49.68061,69.62581,36.46914,21.75049,97.86387,90.13273,67.15439,67.23208,86.7666,87.31878,26.40394
8183,2018-05-11 02:23:00,863033069630348578,1.0,10.94127,16.00528,10.7626,14.80909,17.29256,16.71159,18.18676,62.09239,0.00181,15.81911,39.92878,63.3082,62.55016,7.00691,64.71461,69.12058,43.0268,47.02893,20.00892,51.30235
8184,2018-05-11 02:24:00,863033069630348297,0.0,8.98558,11.58329,17.08863,14.20159,13.1743,13.19808,7.32682,67.5983,0.0003,55.0877,43.59937,46.72609,29.38714,53.45453,58.75686,59.44082,61.29797,61.35673,92.35331,84.84078
8185,2018-05-11 02:25:00,863033069630348578,1.0,9.77328,14.84962,11.24896,12.56279,15.32739,13.61532,15.23724,47.726,0.00057,34.42171,54.92849,46.90775,6.7177,44.91352,31.7932,14.40013,73.7134,40.43474,28.51434,24.33608
8186,2018-05-11 02:26:00,3590433799317661917,1.0,11.95717,12.87159,13.54897,14.43445,14.9107,11.8165,14.06674,46.29385,0.00492,24.31667,39.40247,46.76315,20.97233,33.50177,1.90322,92.04563,90.21727,66.76693,22.36792,20.58513
8187,2018-05-11 02:27:00,359043379931766536,0.0,10.14264,13.44432,7.98508,16.25873,12.31143,15.69525,9.63899,43.8911,0.00082,21.67316,54.92682,56.43544,81.85105,4.60498,63.22412,14.31309,67.32706,98.36968,54.67584,79.17519
8188,2018-05-11 02:28:00,863033069630348503,0.0,10.13643,13.32945,17.045,19.7305,15.31752,17.26163,9.73891,75.27732,0.00081,57.7601,40.61089,63.01845,73.43176,73.53946,45.50927,20.0845,60.21477,0.70409,92.73411,99.20967
8189,2018-05-11 02:29:00,3590433799317661818,1.0,10.22167,13.23302,11.61012,14.16764,15.94381,15.11482,15.31099,47.16922,0.00086,64.07006,49.3677,37.99655,68.05146,25.29188,98.6537,21.03283,3.78185,79.97236,68.94637,12.76176
8190,2018-05-11 02:30:00,8630330696303481099,1.0,15.79459,10.70866,9.45015,15.57656,9.57719,11.32133,19.07134,54.01828,0.2273,61.08094,36.71692,50.60648,81.68173,75.79933,22.74804,23.8432,46.19617,76.11544,93.14217,60.25207
8191,2018-05-11 02:31:00,863033069630348602,0.0,9.61105,12.89678,14.66261,14.5792,14.82529,13.68619,10.31292,77.0444,0.0005,63.18024,39.99724,43.61458,98.32262,33.1742,86.4026,37.57468,57.0882,16.28815,4.86565,96.21852
8192,2018-05-11 02:32:00,3590433799317662279,0.0,11.06178,13.39381,11.74616,11.85456,11.14617,14.91981,12.77662,35.66459,0.00203,33.92584,50.7545,77.41258,97.50486,5.63939,18.47978,74.81989,99.24116,26.30449,37.0704,95.05791
8193,2018-05-11 02:33:00,8630330696303481412,1.0,10.85853,15.12041,11.37774,12.73008,13.98041,18.26254,14.88507,53.56457,0.00167,36.63928,51.80731,51.43979,59.97267,48.93288,75.79469,62.70861,46.86858,42.66094,29.56288,32.35003
8194,2018-05-11 02:34:00,863033069630348214,1.0,12.58586,14.26594,11.96533,14.79915,14.16939,13.34046,16.50423,44.6284,0.00924,14.84924,51.27431,39.47503,78.09007,25.61202,35.15857,42.27998,85.19515,1.89604,24.20533,35.56232
