ts	imei	mwra	c.dogalize	c.android.youtube	c.katana	c.android.gm	c.android.chrome	c.raider	c.updateassist	c.android.vending	c.UCMobile.intl	c.UCMobile.x86
2018-05-09 19:01:00	359043379931766825	0.00000	12.49292	13.17762	14.66886	11.56305	17.74185	67.38061	22.34542	28.60569	33.08552	49.51116
2018-05-09 19:02:00	359043379931766841	1.00000	8.71175	14.40523	10.25096	15.60110	8.33149	36.05333	40.93952	1.69843	85.65158	89.70543
2018-05-09 19:03:00	3590433799317661503	0.00000	12.44670	14.90899	12.38377	12.78207	10.09556	60.66871	94.75893	26.68901	35.59063	97.26450
2018-05-09 19:04:00	8630330696303481867	0.00000	10.53837	12.26194	14.74745	13.00189	8.16275	40.62365	59.49218	64.13830	17.17591	80.33278
2018-05-09 19:05:00	359043379931766312	1.00000	16.54888	10.72131	12.22549	9.53029	12.02664	49.21159	33.45035	98.91980	85.72566	6.37686
2018-05-09 19:06:00	359043379931766833	0.00000	8.29452	16.85205	16.34562	13.35963	11.49413	47.65543	76.18924	87.15392	8.32146	12.90015
2018-05-09 19:07:00	3590433799317661917	0.00000	9.27185	12.56697	14.64409	12.49893	16.21693	57.08743	34.85937	38.47349	34.76939	6.41708
2018-05-09 19:08:00	863033069630348636	0.00000	12.90851	11.87751	14.70172	9.16059	12.94061	60.16254	77.26505	8.24737	21.87590	48.93843
2018-05-09 19:09:00	359043379931766072	0.00000	10.14445	6.81534	13.80707	11.71109	12.54369	63.92680	72.99871	60.63862	60.39386	83.82496
2018-05-09 19:10:00	359043379931766544	1.00000	10.08071	13.21806	10.21892	16.77441	11.40393	56.22227	81.54865	82.48005	39.33085	11.78736
2018-05-09 19:11:00	359043379931766783	1.00000	6.36565	14.69845	11.57368	16.39067	11.73206	55.88462	3.97146	15.67313	76.04673	48.14702
2018-05-09 19:12:00	359043379931766007	0.00000	11.67498	14.73452	13.20476	9.01977	12.26166	54.14771	11.58246	82.74622	49.48445	20.96225
2018-05-09 19:13:00	863033069630348602	1.00000	11.32870	15.75084	12.32011	14.93911	8.82729	66.64218	60.46899	18.49586	43.42616	51.44207
2018-05-09 19:14:00	3590433799317662428	0.00000	11.53058	12.06285	16.99777	9.85545	8.14141	36.90589	29.57715	71.53480	84.14830	62.48630
2018-05-09 19:15:00	863033069630348305	1.00000	13.80898	10.58811	10.09889	10.68778	11.02382	54.11741	44.21294	13.44593	4.93685	12.79759
2018-05-09 19:16:00	863033069630348883	0.00000	16.42376	9.66507	13.66204	4.83178	12.97149	43.49929	7.82858	78.17855	85.27271	54.66110
2018-05-09 19:17:00	8630330696303481032	1.00000	9.07665	14.11991	7.88254	11.71188	11.70822	58.68155	24.68922	87.82429	83.32309	48.04375
2018-05-09 19:18:00	863033069630348099	1.00000	15.31675	10.94199	11.11347	6.50616	11.72118	46.75541	17.54067	15.50673	22.25858	41.51289
2018-05-09 19:19:00	863033069630348164	0.00000	9.56915	9.69658	15.47803	8.90599	15.82755	17.51975	15.11964	26.18770	29.72644	70.95105
2018-05-09 19:20:00	359043379931766460	0.00000	7.29888	17.69632	17.81718	10.65759	12.08494	51.48403	69.37164	61.97411	15.43956	95.68503
2018-05-09 19:21:00	3590433799317661503	0.00000	10.21785	13.88604	16.06389	10.36105	11.24610	55.78638	14.47799	8.32739	59.26351	98.54384
2018-05-09 19:22:00	3590433799317661081	1.00000	12.64088	13.42465	9.97595	11.88950	11.74325	47.14170	98.32953	94.74911	22.90628	32.25580
2018-05-09 19:23:00	3590433799317662170	1.00000	11.75994	16.58069	11.84305	18.39442	11.30785	53.62788	47.76126	29.22047	59.92744	73.93436
2018-05-09 19:24:00	3590433799317661834	0.00000	8.88586	17.64186	14.75616	10.94075	10.96811	63.67244	62.64110	20.00282	45.10144	18.80985
2018-05-09 19:25:00	3590433799317661198	0.00000	9.34598	8.31803	14.67356	10.65019	15.15203	41.79534	82.28858	23.78723	71.67411	81.48949
2018-05-09 19:26:00	863033069630348933	1.00000	9.01025	14.13412	13.50218	20.74947	9.90402	23.03083	5.83955	68.47010	24.97662	99.49509
2018-05-09 19:27:00	863033069630348495	1.00000	17.15532	10.88777	9.62110	12.96097	10.75766	51.04476	92.02396	21.40833	95.03844	16.42602
2018-05-09 19:28:00	863033069630348727	1.00000	11.26889	16.91758	10.29556	15.06543	10.40959	34.32287	69.46041	59.59219	85.13653	5.70091
2018-05-09 19:29:00	863033069630348610	1.00000	8.61969	12.49768	8.14368	14.38359	18.68145	35.25275	96.16873	62.03285	98.85282	79.42995
2018-05-09 19:30:00	359043379931766809	0.00000	12.73656	10.47373	10.81123	9.62502	12.07129	46.10421	24.07791	75.01032	70.74980	26.33137
2018-05-09 19:31:00	863033069630348909	1.00000	15.34066	8.74463	12.33222	10.40242	9.11339	51.13962	4.34348	94.86497	0.28517	0.47684
2018-05-09 19:32:00	3590433799317661990	1.00000	4.45064	17.14014	17.51437	16.00468	10.12951	53.47801	79.12839	44.75377	31.68359	91.61490
2018-05-09 19:33:00	863033069630348545	0.00000	12.37275	11.46568	13.13207	13.86842	15.17268	67.61132	93.38622	11.52660	27.67017	91.79100
2018-05-09 19:34:00	3590433799317661263	0.00000	11.22166	13.73509	14.89076	12.17318	9.67077	87.14122	58.19289	37.30775	18.75088	53.66859
2018-05-09 19:35:00	8630330696303481123	1.00000	9.45842	14.66461	10.04760	16.15238	12.51581	70.05217	26.87740	73.33380	83.84244	62.70959
2018-05-09 19:36:00	8630330696303481040	1.00000	15.11094	8.79404	9.96134	8.46427	9.50000	67.69200	44.93010	88.99467	39.29467	33.19680
2018-05-09 19:37:00	359043379931766965	1.00000	13.55143	16.45245	12.86884	16.71537	10.76365	31.63482	86.55939	14.83162	52.17735	79.16632
2018-05-09 19:38:00	3590433799317662055	1.00000	15.50033	9.79049	11.31944	6.31563	8.71730	65.82357	32.26210	81.39323	93.88323	5.89388
2018-05-09 19:39:00	863033069630348933	0.00000	12.15078	9.01504	14.51887	10.48242	11.20471	41.18571	37.18327	54.52042	93.58621	41.77787
2018-05-09 19:40:00	8630330696303481909	1.00000	15.81104	14.51193	9.80954	12.10243	11.43794	44.10299	73.22267	84.56413	93.80354	50.37248
2018-05-09 19:41:00	8630330696303481115	0.00000	12.90660	17.68203	15.14099	11.68461	12.75718	29.23540	72.71974	36.74592	53.03505	93.39086
2018-05-09 19:42:00	8630330696303482170	1.00000	11.88521	7.91095	8.90014	8.81194	11.01933	49.83892	85.45706	23.36403	48.08796	32.32828
2018-05-09 19:43:00	3590433799317662105	1.00000	14.72493	12.93280	10.13391	7.88574	9.85223	70.57169	26.20681	86.52092	26.40099	17.35705
2018-05-09 19:44:00	359043379931766767	1.00000	11.01922	12.21752	8.57853	11.05513	15.63294	41.03638	26.22863	3.91465	7.18190	20.75484
2018-05-09 19:45:00	3590433799317662006	1.00000	13.55758	15.14761	7.97303	14.21268	12.96290	46.90176	29.27769	66.13191	42.68204	23.13931
2018-05-09 19:46:00	8630330696303481818	1.00000	9.05269	13.69778	15.84633	12.25734	17.26393	38.92045	97.67899	32.73915	65.64813	27.98574
2018-05-09 19:47:00	8630330696303481743	0.00000	11.07136	9.29340	13.80960	12.45759	10.37334	43.74687	8.53599	14.09985	28.75812	32.37314
2018-05-09 19:48:00	359043379931766973	0.00000	13.78635	12.37939	8.91297	12.71878	10.88011	68.84881	55.25293	10.30908	25.75225	96.53503
2018-05-09 19:49:00	8630330696303481313	0.00000	13.57574	12.54601	15.49293	10.81739	14.03804	49.96862	65.71089	33.47415	30.25711	96.24820
2018-05-09 19:50:00	863033069630348537	1.00000	12.40508	13.47359	13.85126	19.32868	9.74822	68.74295	6.18581	31.44027	43.58809	53.07498
2018-05-09 19:51:00	359043379931766791	1.00000	8.19941	17.44730	10.10079	13.67697	10.30790	55.35494	83.64012	29.86670	94.36118	59.33635
2018-05-09 19:52:00	359043379931766981	1.00000	10.50534	17.26497	14.31247	16.39368	9.35768	46.78227	2.91960	73.07117	19.66603	88.90719
2018-05-09 19:53:00	8630330696303482493	1.00000	6.51512	12.53507	11.03948	15.54663	9.21323	44.51586	83.29942	0.13374	90.06025	46.49568
2018-05-09 19:54:00	3590433799317662071	1.00000	10.63010	17.46461	11.55981	13.77317	9.14465	48.50297	21.79939	88.02236	98.63201	68.98998
2018-05-09 19:55:00	3590433799317661164	1.00000	11.32823	13.88203	10.56457	10.95041	11.37056	44.30651	43.55308	32.97530	57.34578	95.50787
2018-05-09 19:56:00	3590433799317662071	1.00000	9.10943	14.57608	9.37344	9.38160	10.81614	51.80439	19.88803	51.63902	18.79027	98.18637
2018-05-09 19:57:00	8630330696303481883	0.00000	11.89449	15.41060	16.02739	11.97946	13.27280	51.73932	45.99958	46.87892	11.36339	14.77808
2018-05-09 19:58:00	3590433799317661768	0.00000	12.28702	15.13612	14.84783	11.32313	11.88471	65.96239	46.31390	39.38595	18.65961	14.32785
2018-05-09 19:59:00	359043379931766668	1.00000	11.91364	11.48084	9.84289	14.61269	10.03821	36.82575	82.42719	58.47447	47.59215	65.74315
2018-05-09 20:00:00	8630330696303482139	1.00000	15.36174	12.52232	12.21273	10.77505	11.17537	52.28440	56.66504	4.37819	83.47277	72.06522
2018-05-09 20:01:00	3590433799317662154	0.00000	9.15045	12.08171	12.86305	14.36662	10.23342	46.25809	64.20364	15.70137	19.06376	29.40394
2018-05-09 20:02:00	3590433799317661784	1.00000	17.94269	13.91328	9.41375	8.22328	10.11511	61.14244	50.53378	97.31100	65.35951	22.62052
2018-05-09 20:03:00	863033069630348032	0.00000	10.79480	10.60937	13.40905	14.59400	12.56071	49.74765	75.72318	8.90150	23.95387	18.06462
2018-05-09 20:04:00	863033069630348636	1.00000	12.61379	8.62844	13.39657	10.76672	10.12470	63.93951	81.26595	25.76919	91.94388	64.19113
2018-05-09 20:05:00	863033069630348818	0.00000	7.59131	13.72977	11.54293	13.64396	11.20375	70.78828	96.74196	2.99197	90.44033	48.30764
2018-05-09 20:06:00	359043379931766148	1.00000	16.31963	8.28839	13.06580	9.99576	9.20954	53.81506	85.03994	58.83282	41.31619	58.64945
2018-05-09 20:07:00	3590433799317661313	1.00000	10.28494	15.07774	10.60685	12.51991	10.87034	47.07637	87.25188	36.78378	25.01127	60.92519
2018-05-09 20:08:00	8630330696303481776	1.00000	16.84396	10.06784	16.49191	9.67064	12.25382	44.22677	39.25334	50.47400	93.11660	75.92165
2018-05-09 20:09:00	3590433799317662444	0.00000	10.11819	15.95614	16.34856	10.00943	12.14711	62.33672	94.17036	83.62724	5.33645	3.79794
2018-05-09 20:10:00	3590433799317661289	1.00000	10.75922	14.91056	11.43864	17.55850	12.83394	65.41358	82.34771	26.31370	46.88179	42.21952
2018-05-09 20:11:00	863033069630348669	1.00000	15.09458	7.15680	12.48862	7.34599	10.05305	39.51834	75.10308	42.76913	10.53548	23.77391
2018-05-09 20:12:00	359043379931766700	1.00000	13.89538	7.96672	16.04603	11.82950	10.07064	53.18463	60.89368	60.24431	39.76476	22.99663
2018-05-09 20:13:00	359043379931766262	0.00000	12.95200	9.53026	14.75078	9.95796	14.16806	35.23682	31.82519	86.48289	67.14367	41.90601
2018-05-09 20:14:00	863033069630348289	0.00000	12.72217	9.91483	13.29431	12.53598	13.42464	33.21053	78.17245	83.73023	77.56823	4.64582
2018-05-09 20:15:00	8630330696303481578	1.00000	16.53299	11.36100	15.48892	8.44919	10.41876	19.07589	12.72336	77.29709	40.78592	13.55340
2018-05-09 20:16:00	3590433799317661792	0.00000	13.08211	7.64626	12.68010	9.89419	13.66133	38.18990	86.69261	89.36654	79.30242	43.62657
2018-05-09 20:17:00	8630330696303482121	1.00000	15.44362	8.74625	14.38327	10.00422	10.42493	47.49947	12.32524	2.09065	72.23725	89.65581
2018-05-09 20:18:00	3590433799317661172	1.00000	10.81668	14.91144	8.97882	9.22234	14.40373	36.62664	98.74283	67.98826	27.03761	46.19971
2018-05-09 20:19:00	3590433799317662121	1.00000	17.32622	10.10159	16.53350	11.10830	10.95945	36.59750	97.35878	91.75350	52.26952	42.78789
2018-05-09 20:20:00	3590433799317661180	0.00000	11.54421	17.05485	14.94342	9.72528	11.96112	50.17727	33.53624	90.91872	20.61652	77.83497
2018-05-09 20:21:00	8630330696303482089	1.00000	9.39976	15.73254	11.07233	15.58462	12.13124	38.83995	39.92318	73.74071	62.51697	93.85241
2018-05-09 20:22:00	8630330696303482006	1.00000	13.35912	11.42149	12.81921	8.72951	11.84474	44.59640	26.53421	89.59926	38.33265	2.52781
2018-05-09 20:23:00	8630330696303482345	1.00000	14.09829	13.42878	10.99528	14.72857	13.81125	60.04397	45.46766	19.07440	74.95883	9.94165
2018-05-09 20:24:00	359043379931766908	0.00000	8.93755	10.38902	14.56151	9.48689	14.28914	69.34337	56.84003	86.14529	80.73436	64.09137
2018-05-09 20:25:00	863033069630348347	1.00000	8.77622	11.77772	8.73683	12.63712	13.59694	43.22889	11.49665	80.52484	27.47118	36.57239
2018-05-09 20:26:00	863033069630348677	1.00000	12.20636	9.69900	9.13474	13.65478	12.71718	64.78811	35.69939	3.02565	11.46910	88.44928
2018-05-09 20:27:00	359043379931766726	0.00000	12.86534	18.30444	14.75950	11.62988	13.63754	59.76699	4.72213	92.35534	93.73584	45.47753
2018-05-09 20:28:00	863033069630348594	1.00000	9.10028	13.71682	10.58294	15.25626	9.97502	46.46475	21.56720	84.75250	85.83024	68.94955
2018-05-09 20:29:00	359043379931766908	1.00000	11.23420	11.59191	14.08903	11.95173	14.56742	56.02131	30.89453	48.61621	41.86521	61.40367
2018-05-09 20:30:00	8630330696303482097	0.00000	6.54751	15.04233	17.02225	14.30955	9.58007	51.83521	87.15469	89.09401	51.95765	32.68105
2018-05-09 20:31:00	359043379931766379	1.00000	16.70135	11.58791	13.27971	10.70408	11.84200	67.84548	95.69416	11.31703	31.25871	41.16140
2018-05-09 20:32:00	3590433799317662352	0.00000	14.14066	9.66001	15.45428	8.31869	11.59094	46.52445	29.91261	83.45079	85.54299	19.57331
2018-05-09 20:33:00	863033069630348131	1.00000	16.00915	11.86479	6.48296	9.38798	10.86256	63.68414	35.73604	13.73001	73.34559	31.36905
2018-05-09 20:34:00	3590433799317661206	0.00000	8.23432	14.92385	15.50642	11.63042	13.12644	46.92182	0.89884	92.69529	97.55571	35.49348
2018-05-09 20:35:00	863033069630348206	0.00000	10.37666	8.96767	14.03381	9.01572	14.22510	50.82740	69.00593	76.36416	98.14083	78.95611
2018-05-09 20:36:00	3590433799317661867	1.00000	10.67209	16.49169	9.13113	12.43428	11.74293	46.89788	0.77810	77.69648	43.85001	79.99946
2018-05-09 20:37:00	8630330696303481693	0.00000	11.93217	13.71815	15.77153	9.89226	13.38254	54.38575	47.38994	86.62769	16.90966	95.14223
2018-05-09 20:38:00	863033069630348040	1.00000	11.15505	14.07402	9.13871	5.91934	9.32483	44.65139	18.76598	93.57570	11.24569	10.19014
2018-05-09 20:39:00	3590433799317662477	1.00000	15.21562	13.49046	11.25786	9.72669	10.26945	55.76604	32.78925	64.83780	81.89313	38.41558
2018-05-09 20:40:00	3590433799317661297	0.00000	12.54379	16.33140	11.34886	6.94238	6.47978	66.25279	65.83207	35.73042	89.22163	2.88248
2018-05-09 20:41:00	3590433799317662063	1.00000	10.55882	12.04088	10.71787	13.70490	12.51322	45.64946	78.85109	22.38007	32.37112	74.38292
2018-05-09 20:42:00	3590433799317661339	1.00000	16.04392	14.64789	9.07940	8.81999	12.21537	56.63336	3.85540	98.50069	3.50675	61.26526
2018-05-09 20:43:00	3590433799317661784	0.00000	11.89071	13.09685	14.69667	9.97362	15.94330	55.54588	14.86154	20.18000	85.35103	58.13323
2018-05-09 20:44:00	8630330696303481610	1.00000	10.54387	10.99620	10.51220	9.63635	11.62139	63.95751	19.61182	34.76734	82.92533	21.08090
2018-05-09 20:45:00	359043379931766445	1.00000	16.57456	6.47163	13.34187	8.37047	9.46985	52.09729	13.40434	7.51382	61.73968	62.88929
2018-05-09 20:46:00	359043379931766890	1.00000	16.01328	11.70651	11.69765	7.53295	11.59954	46.68707	7.32273	62.07219	64.33292	47.76243
2018-05-09 20:47:00	8630330696303482337	0.00000	12.84794	15.53407	14.14583	10.89091	15.39729	44.50788	30.64818	79.10757	39.39193	12.76184
2018-05-09 20:48:00	3590433799317661743	1.00000	13.79883	11.16126	16.28441	7.42537	11.70682	64.11717	95.36439	29.26182	97.65278	38.65869
2018-05-09 20:49:00	3590433799317661511	1.00000	15.59019	12.60419	13.17776	14.13043	12.44798	42.42900	35.94147	44.21297	14.32268	84.62634
2018-05-09 20:50:00	3590433799317661941	0.00000	10.94515	15.83104	14.40252	14.38423	13.79259	65.65413	16.02958	72.14608	28.85377	64.36053
2018-05-09 20:51:00	8630330696303481982	0.00000	11.99749	17.18150	13.36842	11.18190	12.93934	45.80248	43.43508	47.24073	46.98234	32.71946
2018-05-09 20:52:00	8630330696303482147	1.00000	15.08880	15.27183	13.56529	15.79832	7.79173	31.01505	59.89031	60.48639	45.73174	94.03620
2018-05-09 20:53:00	3590433799317661396	1.00000	11.49196	13.15537	11.09257	14.28708	10.83326	30.75366	34.76121	71.70995	19.78560	35.20044
2018-05-09 20:54:00	8630330696303481321	1.00000	13.18673	10.47815	10.99606	11.61036	11.70453	55.14371	20.68785	16.05343	37.95776	15.09177
2018-05-09 20:55:00	863033069630348735	0.00000	10.90070	12.38722	15.00860	7.52860	15.45800	49.41356	46.81987	28.47113	49.40988	38.70994
2018-05-09 20:56:00	8630330696303482121	0.00000	9.96075	12.30469	14.50887	14.73617	13.81832	65.32893	92.42892	91.87966	50.47660	77.07859
2018-05-09 20:57:00	3590433799317661974	0.00000	13.97837	10.73866	16.05373	9.45837	10.00236	64.47264	50.82876	41.54790	91.00272	75.32924
2018-05-09 20:58:00	359043379931766759	1.00000	8.54745	15.21294	11.10618	11.88585	10.50428	49.40511	80.92036	56.04501	67.22312	34.85022
2018-05-09 20:59:00	8630330696303481248	1.00000	13.22752	10.44394	11.87987	14.52520	8.91101	53.63986	26.09841	40.00091	51.90976	3.82593
2018-05-09 21:00:00	359043379931766486	1.00000	14.15251	13.31209	9.55125	14.63229	10.43053	48.76147	58.19733	76.09659	42.21585	91.44130
2018-05-09 21:01:00	863033069630348735	1.00000	10.36246	12.38368	10.25634	20.01168	12.27241	56.67166	37.18814	41.86026	69.56004	32.91502
2018-05-09 21:02:00	3590433799317661529	0.00000	10.04990	15.13293	15.41103	10.33126	9.69951	48.45260	90.96545	49.87041	68.55315	85.55622
2018-05-09 21:03:00	8630330696303482071	1.00000	15.55806	8.89129	10.50739	11.88506	10.07170	48.57099	4.90697	36.93803	39.33997	13.36802
2018-05-09 21:04:00	359043379931766536	0.00000	12.07016	12.73286	12.87314	8.53375	9.81808	62.93444	85.37293	1.38073	71.81836	17.97537
2018-05-09 21:05:00	3590433799317661032	1.00000	7.72020	11.30468	13.89346	12.17281	14.03909	50.46138	18.55393	67.71781	2.40989	51.26280
2018-05-09 21:06:00	3590433799317661313	0.00000	10.54937	16.58444	16.36682	12.46766	13.63842	44.39403	80.35010	95.85918	49.40939	37.97575
2018-05-09 21:07:00	3590433799317661867	1.00000	14.16258	11.56734	8.51113	10.80700	9.76058	59.92978	55.12469	82.15809	24.66627	73.06624
2018-05-09 21:08:00	8630330696303482238	1.00000	11.98564	15.49897	9.85226	9.43651	13.54332	53.39392	41.52387	82.65666	49.94514	16.40360
2018-05-09 21:09:00	359043379931766395	1.00000	9.15355	12.82525	12.34225	14.59505	11.20847	48.09379	24.54903	37.74923	88.69978	97.80147
2018-05-09 21:10:00	8630330696303481172	1.00000	15.81838	10.78879	7.77467	10.92930	10.13747	53.56884	97.47031	96.76347	11.56644	91.59474
2018-05-09 21:11:00	359043379931766346	0.00000	8.17452	17.71626	16.47145	13.08427	11.73071	33.32166	10.22146	30.64041	74.61549	37.33298
2018-05-09 21:12:00	863033069630348891	0.00000	15.76343	11.08552	12.87757	12.06948	14.37221	44.71375	96.36814	39.67883	29.67034	16.90086
2018-05-09 21:13:00	8630330696303482154	1.00000	7.88874	14.35326	9.89279	12.73043	11.54508	55.34051	47.35628	21.40952	16.52644	75.83720
2018-05-09 21:14:00	8630330696303482311	1.00000	12.48672	10.86053	14.80610	8.84038	13.17742	55.11432	79.38001	58.76957	44.31792	78.67113
2018-05-09 21:15:00	863033069630348057	0.00000	12.92700	17.89657	15.11540	7.48829	11.48874	36.58778	52.97381	67.72742	31.94750	38.89288
2018-05-09 21:16:00	3590433799317662337	0.00000	11.95947	9.56158	9.79161	11.10043	11.98374	62.74432	72.78593	21.05109	46.15347	63.05714
2018-05-09 21:17:00	8630330696303481479	0.00000	9.20584	11.08402	17.28755	14.39691	10.46299	51.23142	88.69650	24.99129	63.58753	72.96364
2018-05-09 21:18:00	359043379931766585	1.00000	9.02496	14.21486	15.47652	13.15509	15.47016	50.66150	46.13100	65.59442	21.98333	21.30431
2018-05-09 21:19:00	3590433799317661172	1.00000	9.99404	14.16174	10.53273	14.07566	12.76893	79.04950	82.91447	80.63362	18.87768	71.59938
2018-05-09 21:20:00	863033069630348230	1.00000	10.23294	13.97790	8.02518	15.44487	13.40296	54.85668	52.28012	52.57545	5.74263	9.74644
2018-05-09 21:21:00	8630330696303481198	1.00000	16.40232	8.74418	13.07732	7.74982	9.61861	52.69885	96.78137	57.68076	78.89304	52.70931
2018-05-09 21:22:00	8630330696303481222	0.00000	11.39017	14.05042	16.39946	11.82413	11.65899	39.65711	96.32567	81.41681	52.82048	94.92091
2018-05-09 21:23:00	359043379931766866	1.00000	12.69312	9.29885	8.07647	11.33883	8.19274	65.12701	32.76851	1.38688	0.77083	50.31399
2018-05-09 21:24:00	8630330696303481347	1.00000	11.78016	10.67954	9.74888	9.53344	12.37504	49.54033	54.88554	29.68909	60.50634	71.60901
2018-05-09 21:25:00	863033069630348933	1.00000	7.37436	12.94763	9.92035	10.79413	13.24539	55.17298	3.68624	48.02583	95.60560	95.52280
2018-05-09 21:26:00	8630330696303482493	1.00000	15.40851	9.98267	11.73294	11.27232	11.04089	55.35215	85.51822	98.16654	90.27924	85.98714
2018-05-09 21:27:00	8630330696303481560	1.00000	17.63159	14.38500	9.23433	11.38688	9.43539	7.18534	12.43999	71.59075	71.17063	64.15309
2018-05-09 21:28:00	3590433799317662147	1.00000	12.66412	8.35131	11.20782	8.72446	9.48244	64.19153	1.49252	47.50592	19.40563	30.04292
2018-05-09 21:29:00	8630330696303481040	0.00000	11.96042	16.20972	15.29622	6.71378	10.82464	49.52966	82.13086	29.91165	81.55027	24.24809
2018-05-09 21:30:00	8630330696303481065	1.00000	11.39020	13.74024	12.34592	17.17580	8.85304	49.56165	49.75200	89.00892	98.07505	39.18077
2018-05-09 21:31:00	863033069630348081	1.00000	13.28193	11.57909	9.46876	10.04878	13.34234	50.03427	7.44250	67.07481	13.85947	20.33626
2018-05-09 21:32:00	3590433799317662220	1.00000	15.42080	10.08046	12.70106	9.15449	9.89709	56.28918	73.49873	61.40751	15.59262	74.08012
2018-05-09 21:33:00	359043379931766502	1.00000	11.30221	10.83148	11.80088	7.06644	14.05943	64.84298	22.43060	70.72169	58.75661	27.97768
2018-05-09 21:34:00	8630330696303481024	1.00000	12.27746	14.42307	9.74090	13.77138	13.08460	73.21653	79.33586	84.56202	89.06138	19.81822
2018-05-09 21:35:00	3590433799317662279	0.00000	10.29836	15.73827	13.67933	14.79530	14.07182	66.00127	92.54100	58.10881	93.44047	36.24146
2018-05-09 21:36:00	359043379931766007	0.00000	13.86929	16.64178	12.83366	14.80845	8.79811	72.10951	39.58289	24.04779	82.33455	7.14569
2018-05-09 21:37:00	3590433799317661073	0.00000	11.34792	13.57936	9.53647	18.68048	12.92815	49.81250	42.22082	51.58890	44.24808	56.35620
2018-05-09 21:38:00	8630330696303481677	1.00000	11.45850	16.83999	10.00660	15.43104	10.89282	43.07022	86.46501	66.86360	35.98078	53.60587
2018-05-09 21:39:00	863033069630348479	0.00000	12.88086	9.76802	14.15184	10.00170	7.50837	51.87684	71.69704	61.55305	11.51187	39.62370
2018-05-09 21:40:00	8630330696303482147	0.00000	11.36759	10.67934	13.98879	13.23874	12.31038	61.29351	27.12593	69.63423	96.22267	64.30350
2018-05-09 21:41:00	359043379931766312	0.00000	12.63654	12.84641	12.37836	10.97656	12.91434	59.56082	5.95019	12.03582	43.09052	95.45043
2018-05-09 21:42:00	359043379931766502	1.00000	14.69601	12.18955	10.95377	12.59125	12.36765	46.60821	2.59602	16.19946	41.06442	3.23374
2018-05-09 21:43:00	3590433799317662360	1.00000	15.06765	7.16508	12.86896	8.00567	9.34493	54.63512	58.55331	99.78481	59.03368	79.60464
2018-05-09 21:44:00	3590433799317662188	1.00000	14.17632	8.20216	12.76071	9.20247	9.64895	39.54825	5.83250	22.92333	36.29286	15.15060
2018-05-09 21:45:00	3590433799317662436	0.00000	9.29204	12.51054	14.23664	12.91772	9.34528	52.62994	89.47097	95.02109	15.70033	81.89363
2018-05-09 21:46:00	8630330696303481388	0.00000	13.55055	10.44621	9.93016	9.44696	10.62232	47.55976	13.87860	26.45855	61.33676	4.13683
2018-05-09 21:47:00	3590433799317661651	1.00000	15.74166	12.00113	12.36179	12.59140	12.88870	53.90194	2.87490	47.74612	72.02271	55.48736
2018-05-09 21:48:00	8630330696303481479	0.00000	14.18222	9.20454	14.89206	11.64934	14.66433	33.88797	61.27932	5.00548	19.31075	61.92375
2018-05-09 21:49:00	8630330696303481784	1.00000	12.96912	15.71880	11.65061	17.17793	10.28996	74.42303	82.98413	36.31777	70.32270	85.59416
2018-05-09 21:50:00	863033069630348982	1.00000	14.27185	6.34336	15.16834	3.73135	10.92591	52.71150	14.62064	53.40935	77.33295	55.58142
2018-05-09 21:51:00	3590433799317662014	1.00000	13.67052	12.34910	8.57189	9.77680	11.36982	38.64579	91.75618	63.83238	51.87017	74.68503
2018-05-09 21:52:00	8630330696303482220	0.00000	11.97642	7.43127	13.91649	12.30147	10.93340	41.19112	19.00868	22.66903	14.83242	38.56802
2018-05-09 21:53:00	359043379931766387	1.00000	14.24557	13.56943	13.58314	15.18971	7.63639	59.97053	93.42298	26.03126	67.91497	84.87538
2018-05-09 21:54:00	863033069630348875	1.00000	9.26339	14.23623	12.32404	13.55813	8.60797	72.87408	59.85743	99.73134	78.06411	81.94907
2018-05-09 21:55:00	3590433799317661180	1.00000	10.42509	15.96193	12.34267	14.94745	6.20937	65.29672	69.62501	93.33353	0.44563	25.34348
2018-05-09 21:56:00	863033069630348743	1.00000	11.48979	16.11693	9.27759	19.23521	12.70419	44.73817	22.03305	48.31681	84.95786	34.89317
2018-05-09 21:57:00	8630330696303482246	0.00000	12.46847	13.05421	9.05814	7.29210	14.15171	68.94013	77.74708	70.16068	78.47875	46.19305
2018-05-09 21:58:00	863033069630348180	0.00000	9.78852	10.45817	13.75667	11.74737	10.87482	44.55329	54.77325	51.57454	74.97774	64.71228
2018-05-09 21:59:00	359043379931766148	0.00000	8.08475	15.57948	10.55244	11.03436	12.68025	36.63476	37.44073	52.78550	77.73991	31.30482
2018-05-09 22:00:00	3590433799317661669	0.00000	9.68834	10.85781	13.72639	9.74278	16.56308	53.61824	96.42284	87.02043	41.01636	78.46099
2018-05-09 22:01:00	3590433799317662238	1.00000	15.47721	13.32045	10.83640	15.68724	13.52651	53.51242	37.42791	80.10678	80.88292	91.83884
2018-05-09 22:02:00	8630330696303481180	1.00000	14.14419	8.91448	13.92393	10.86125	10.59139	40.72874	86.71082	28.21780	24.28094	51.73156
2018-05-09 22:03:00	359043379931766825	1.00000	16.52788	13.91440	13.57237	10.16432	11.18332	40.23885	29.30610	45.80590	95.98274	87.06906
2018-05-09 22:04:00	3590433799317662360	1.00000	12.69765	9.97889	10.01839	11.01156	10.47334	46.03061	63.14227	4.84880	44.00470	95.49314
