latitude	longitude	store_name	code	location	imei
40.70995	0.57856	Amposta	ES	Europe/Madrid	359043379931766395
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303482360
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766627
34.15429	3.50309	Messaad	DZ	Africa/Algiers	863033069630348321
26.18924	-98.15529	San Juan	US	America/Chicago	3590433799317661198
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	8630330696303481529
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	359043379931766288
43.54072	-116.56346	Nampa	US	America/Boise	3590433799317661255
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	8630330696303481222
51.39148	-0.29825	Surbiton	GB	Europe/London	359043379931766809
49.68369	8.61839	Bensheim	DE	Europe/Berlin	359043379931766379
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317661891
50.80019	7.20769	Siegburg	DE	Europe/Berlin	359043379931766536
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303481669
43.61062	-72.97261	Rutland	US	America/New_York	359043379931766338
-32.45242	-71.23106	La Ligua	CL	America/Santiago	863033069630348966
31.12406	-97.90308	Copperas Cove	US	America/Chicago	8630330696303482477
32.57756	71.52847	Mianwali	PK	Asia/Karachi	3590433799317661412
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	8630330696303481966
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317661974
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	8630330696303482238
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303482394
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	863033069630348248
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661537
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	3590433799317662386
42.30865	-83.48216	Canton	US	America/Detroit	359043379931766866
43.32686	-2.98884	Leioa	ES	Europe/Madrid	863033069630348172
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317661503
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317662121
45.78071	12.84052	Portogruaro	IT	Europe/Rome	359043379931766577
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481610
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	863033069630348941
40.56754	-89.64066	Pekin	US	America/Chicago	8630330696303482402
40.56754	-89.64066	Pekin	US	America/Chicago	863033069630348859
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661214
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	863033069630348768
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	863033069630348248
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317661651
39.33427	-76.43941	Middle River	US	America/New_York	8630330696303481834
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317661511
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766528
39.32011	-76.51552	Rosedale	US	America/New_York	359043379931766015
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303481339
42.52787	-70.92866	Peabody	US	America/New_York	3590433799317661925
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	863033069630348990
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	8630330696303481438
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	3590433799317662345
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	863033069630348859
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303482154
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303482105
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	863033069630348990
39.59611	27.02444	Edremit	TR	Europe/Istanbul	3590433799317661255
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	3590433799317661891
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348115
16.455	120.5875	La Trinidad	PH	Asia/Manila	863033069630348487
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303481321
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348370
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	8630330696303481313
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317661420
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	863033069630348032
-12.91667	-39.25	Muritiba	BR	America/Bahia	8630330696303482345
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	8630330696303482337
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	359043379931766189
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317662139
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303481420
51.40148	-1.32471	Newbury	GB	Europe/London	8630330696303481248
-8.05389	-34.88111	Recife	BR	America/Recife	3590433799317662238
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	3590433799317661925
40.65995	-111.99633	Kearns	US	America/Denver	3590433799317661933
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303481933
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303481289
42.7392	-84.62081	Waverly	US	America/Detroit	8630330696303481677
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	359043379931766213
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	863033069630348081
40.65995	-111.99633	Kearns	US	America/Denver	8630330696303482485
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303482444
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303482386
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	863033069630348768
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	8630330696303481040
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	8630330696303481545
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317662212
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	359043379931766387
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	863033069630348420
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317661966
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	8630330696303482394
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303482485
44.89784	8.86374	Tortona	IT	Europe/Rome	863033069630348479
6.8485	3.64633	Shagamu	NG	Africa/Lagos	3590433799317661107
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317661222
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317661909
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348826
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317661644
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766106
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303482022
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	8630330696303482394
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	3590433799317661669
38.06084	-97.92977	Hutchinson	US	America/Chicago	359043379931766957
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	3590433799317662212
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	3590433799317662295
28.54944	-81.77285	Clermont	US	America/New_York	863033069630348982
28.54944	-81.77285	Clermont	US	America/New_York	3590433799317662295
44.22639	22.53083	Negotin	RS	Europe/Belgrade	8630330696303481909
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	3590433799317662220
43.1122	12.38878	Perugia	IT	Europe/Rome	8630330696303482428
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766346
50.598427	13.610242	Litvínov	CZ	Europe/Prague	863033069630348867
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661610
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	863033069630348313
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	359043379931766650
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303481545
43.32393	5.4584	Les Olives	FR	Europe/Paris	863033069630348701
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	3590433799317661057
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317661131
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317661925
48.35693	10.98461	Friedberg	DE	Europe/Berlin	863033069630348750
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303482444
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	863033069630348255
39.32011	-76.51552	Rosedale	US	America/New_York	359043379931766643
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481057
40.58654	-122.39168	Redding	US	America/Los_Angeles	3590433799317661321
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	3590433799317661214
40.82232	-74.15987	Nutley	US	America/New_York	8630330696303481917
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	863033069630348370
16.06213	76.0586	Hungund	IN	Asia/Kolkata	863033069630348891
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303482147
49.28669	1.00288	Elbeuf	FR	Europe/Paris	8630330696303482360
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	359043379931766007
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348503
39.96097	-75.60804	West Chester	US	America/New_York	863033069630348172
46.23899	-63.13414	Charlottetown	CA	America/Halifax	8630330696303482287
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661552
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303482303
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766098
9.89206	43.38531	Baki	SO	Africa/Mogadishu	3590433799317661198
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317662121
37.60876	-77.37331	Mechanicsville	US	America/New_York	3590433799317661495
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	359043379931766593
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	359043379931766809
37.95143	-91.77127	Rolla	US	America/Chicago	3590433799317661990
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661883
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	8630330696303481149
47.98372	10.18527	Memmingen	DE	Europe/Berlin	8630330696303482402
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766130
49.28669	1.00288	Elbeuf	FR	Europe/Paris	8630330696303481198
48.98994	2.1699	Herblay	FR	Europe/Paris	863033069630348354
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348123
41.54566	-71.29144	Middletown	US	America/New_York	8630330696303482253
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317661172
16.455	120.5875	La Trinidad	PH	Asia/Manila	863033069630348438
40.64621	-73.97069	Kensington	US	America/New_York	3590433799317661727
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	3590433799317661842
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766635
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	8630330696303481701
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766486
41.9001	-71.08977	Taunton	US	America/New_York	359043379931766627
23.18	88.58	Aistala	IN	Asia/Kolkata	359043379931766239
4.94273	15.87735	Carnot	CF	Africa/Bangui	3590433799317661578
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303482089
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348495
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	3590433799317662113
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303482477
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	8630330696303481149
20.88098	75.11937	Parola	IN	Asia/Kolkata	8630330696303482287
10.61285	12.19458	Biu	NG	Africa/Lagos	8630330696303481396
-15.675	-38.94722	Canavieiras	BR	America/Bahia	8630330696303481859
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303481263
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766197
43.50891	16.43915	Split	HR	Europe/Zagreb	863033069630348438
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	3590433799317661743
-8.99167	125.21972	Maliana	TL	Asia/Dili	863033069630348214
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	863033069630348446
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	3590433799317662220
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	3590433799317662444
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	359043379931766114
36.82167	128.63083	Eisen	KR	Asia/Seoul	863033069630348784
9.89206	43.38531	Baki	SO	Africa/Mogadishu	359043379931766890
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481396
34.25628	-78.04471	Leland	US	America/New_York	359043379931766452
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348321
-32.45242	-71.23106	La Ligua	CL	America/Santiago	863033069630348495
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	359043379931766122
47.38093	-122.23484	Kent	US	America/Los_Angeles	8630330696303482394
25.6439	77.9129	Narwar	IN	Asia/Kolkata	359043379931766890
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348453
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	359043379931766346
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317662311
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303482071
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	863033069630348370
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	8630330696303482329
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	8630330696303481446
31.84568	-102.36764	Odessa	US	America/Chicago	3590433799317662204
29.84576	-90.10674	Estelle	US	America/Chicago	3590433799317662121
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	863033069630348032
40.55851	17.80774	Mesagne	IT	Europe/Rome	359043379931766817
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766882
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317662055
14.67751	-60.94228	Le Robert	MQ	America/Martinique	3590433799317661842
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	8630330696303481891
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348263
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481388
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481867
46.23899	-63.13414	Charlottetown	CA	America/Halifax	3590433799317662246
35.85	117.7	Dongdu	CN	Asia/Shanghai	8630330696303482014
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	8630330696303481719
51.30001	13.10984	Oschatz	DE	Europe/Berlin	863033069630348420
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661701
48.07667	8.64409	Trossingen	DE	Europe/Berlin	863033069630348123
60.2052	24.6522	Espoo	FI	Europe/Helsinki	359043379931766882
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661396
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	8630330696303481180
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	8630330696303481206
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	8630330696303481925
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317662477
27.85	112.9	Xiangtan	CN	Asia/Shanghai	8630330696303482055
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	8630330696303482212
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	359043379931766627
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303482279
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317662022
43.32393	5.4584	Les Olives	FR	Europe/Paris	863033069630348974
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317662048
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	359043379931766734
44.27804	-88.27205	Kaukauna	US	America/Chicago	863033069630348354
2.41669	30.98551	Paidha	UG	Africa/Kampala	3590433799317661727
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	863033069630348107
-3.5403	118.9707	Majene	ID	Asia/Makassar	3590433799317661917
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	8630330696303481263
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661628
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	863033069630348339
41.6764	-91.58045	Coralville	US	America/Chicago	863033069630348818
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661628
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	8630330696303481818
41.24255	-82.61573	Norwalk	US	America/New_York	863033069630348321
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	359043379931766114
14.8361	120.97844	Guyong	PH	Asia/Manila	3590433799317662287
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303482089
36.06386	4.62744	El Achir	DZ	Africa/Algiers	359043379931766551
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317661602
42.16808	-88.42814	Huntley	US	America/Chicago	3590433799317661636
50.79205	-1.08593	Southsea	GB	Europe/London	3590433799317661198
43.4125	23.225	Montana	BG	Europe/Sofia	8630330696303481206
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303481131
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	359043379931766353
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303481297
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303482436
41.57439	24.71204	Smolyan	BG	Europe/Sofia	3590433799317662097
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	359043379931766874
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317661230
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348842
58.1908	40.17171	Danilov	RU	Europe/Moscow	863033069630348263
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	863033069630348685
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	8630330696303481958
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481909
0.46005	34.11169	Busia	KE	Africa/Nairobi	359043379931766056
34.15429	3.50309	Messaad	DZ	Africa/Algiers	359043379931766262
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	863033069630348461
49.68369	8.61839	Bensheim	DE	Europe/Berlin	3590433799317661206
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303482311
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	8630330696303482204
40.72586	8.55552	Sassari	IT	Europe/Rome	8630330696303481008
35.06544	1.04945	Frenda	DZ	Africa/Algiers	3590433799317661701
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481289
38.96667	-0.18333	Gandia	ES	Europe/Madrid	359043379931766429
12.25282	79.41727	Gingee	IN	Asia/Kolkata	3590433799317661347
42.93369	-72.27814	Keene	US	America/New_York	863033069630348834
45.49428	-122.86705	Aloha	US	America/Los_Angeles	359043379931766809
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	863033069630348065
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317661529
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	359043379931766817
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317661164
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	8630330696303481925
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317661339
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481768
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317661016
48.25	16.4	Floridsdorf	AT	Europe/Vienna	863033069630348073
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661446
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	863033069630348446
34.25628	-78.04471	Leland	US	America/New_York	863033069630348271
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	8630330696303481644
7.62789	4.74161	Ilesa	NG	Africa/Lagos	863033069630348180
37.31309	40.74357	Mardin	TR	Europe/Istanbul	3590433799317661545
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317662279
28.15112	-82.46148	Lutz	US	America/New_York	863033069630348842
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	8630330696303481081
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303481388
41.55815	-73.0515	Waterbury	US	America/New_York	3590433799317662048
53.43333	-7.95	Athlone	IE	Europe/Dublin	8630330696303481792
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766999
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766478
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	3590433799317662063
24.41288	76.56719	Aklera	IN	Asia/Kolkata	8630330696303481503
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	863033069630348511
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	3590433799317661735
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303481693
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	863033069630348685
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	863033069630348461
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303481594
34.25807	-88.70464	Tupelo	US	America/Chicago	359043379931766577
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317662295
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	3590433799317661164
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348420
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	359043379931766361
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317661727
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766759
38.96667	-0.18333	Gandia	ES	Europe/Madrid	3590433799317661073
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	863033069630348289
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481248
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303482477
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	359043379931766536
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303481867
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303482154
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317662071
-10.95817	-38.79084	Tucano	BR	America/Bahia	359043379931766643
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661818
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	8630330696303481834
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	359043379931766429
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303482113
27.71809	-82.35176	Sun City Center	US	America/New_York	863033069630348586
31.20176	29.91582	Alexandria	EG	Africa/Cairo	863033069630348693
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303481602
39.09112	-94.41551	Independence	US	America/Chicago	863033069630348552
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	3590433799317661552
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	3590433799317662121
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303482410
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662402
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661974
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303481370
5.90702	116.10146	Donggongon	MY	Asia/Kuching	863033069630348859
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766437
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	863033069630348214
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	863033069630348800
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	3590433799317661149
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	863033069630348081
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317661586
-0.71667	-48.52333	Soure	BR	America/Belem	359043379931766692
44.89784	8.86374	Tortona	IT	Europe/Rome	359043379931766551
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	3590433799317662154
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	8630330696303481115
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317662477
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317662295
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	8630330696303481578
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	359043379931766692
49.68369	8.61839	Bensheim	DE	Europe/Berlin	863033069630348495
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766700
65.84811	24.14662	Tornio	FI	Europe/Helsinki	863033069630348495
40.70995	0.57856	Amposta	ES	Europe/Madrid	3590433799317662113
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	8630330696303481420
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	8630330696303481651
48.21644	9.02596	Albstadt	DE	Europe/Berlin	863033069630348990
9.89206	43.38531	Baki	SO	Africa/Mogadishu	863033069630348180
53.81667	-3.05	Blackpool	GB	Europe/London	3590433799317662345
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317662048
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	863033069630348339
12.12278	-61.62498	Grenville	GD	America/Grenada	359043379931766254
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766726
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303481065
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303481784
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	3590433799317661867
25.67927	-80.31727	Kendall	US	America/New_York	3590433799317661966
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	3590433799317661826
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	3590433799317661529
48.06919	11.37703	Gauting	DE	Europe/Berlin	3590433799317662113
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303482089
50.74497	3.20639	Mouscron	BE	Europe/Brussels	359043379931766346
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303481719
54.52156	9.5586	Schleswig	DE	Europe/Berlin	359043379931766866
9.6531	124.3697	Jagna	PH	Asia/Manila	359043379931766734
48.35693	10.98461	Friedberg	DE	Europe/Berlin	8630330696303481792
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661644
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303481644
41.09246	45.36561	Qazax	AZ	Asia/Baku	3590433799317662329
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	359043379931766411
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317662378
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	359043379931766783
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	359043379931766411
48.77644	2.29026	Sceaux	FR	Europe/Paris	359043379931766858
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	8630330696303482436
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303482105
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	863033069630348461
32.55531	76.12647	Chamba	IN	Asia/Kolkata	8630330696303481057
44.80477	-0.59543	Talence	FR	Europe/Paris	3590433799317661479
49.03685	8.70745	Bretten	DE	Europe/Berlin	8630330696303481446
36.61033	-88.31476	Murray	US	America/Chicago	3590433799317662386
35.88264	-80.08199	Thomasville	US	America/New_York	359043379931766189
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303482188
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317662063
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	359043379931766130
