,c.dogalize,c.android.youtube,c.katana,c.android.gm,c.android.chrome
6590,7.53978,13.04381,11.03731,9.41116,10.25224
6591,12.61268,15.14963,15.74971,7.75026,10.8251
6592,16.43651,9.063,9.98985,12.62636,8.72194
6593,14.04138,15.95487,11.1206,14.95919,11.83743
6594,14.67724,15.97976,11.71488,13.55535,10.67858
6595,10.10025,7.06772,11.66932,10.66926,9.17897
6596,16.84961,11.60393,14.6219,12.88381,10.0242
6597,11.45116,15.31672,11.72932,12.71203,8.72313
6598,14.42224,15.40684,8.12372,12.52021,11.63639
6599,9.10529,15.76846,15.08338,11.78408,17.10692
6600,17.22464,8.72092,13.79597,9.99922,7.26316
6601,13.40403,9.79899,13.58647,11.69748,13.94569
6602,15.16711,12.79631,10.75086,10.64855,11.50142
6603,15.71192,10.83776,12.88099,12.49909,13.40255
6604,12.39084,12.95557,8.30942,17.0237,12.95007
6605,16.07667,11.14849,11.14746,11.92079,12.06342
6606,9.08408,15.18271,17.06424,11.17566,12.63751
6607,12.53707,12.95522,8.12031,8.07797,13.67552
6608,8.01826,12.63191,11.05023,18.39997,11.07018
6609,12.04148,11.88588,8.5854,10.73902,11.19221
6610,15.43736,14.88152,12.37023,16.43311,9.61923
6611,14.0586,8.09398,10.57963,8.85523,13.43046
6612,14.59455,11.64923,9.37223,9.57736,9.84665
6613,13.36002,10.2176,11.40082,6.80772,11.30248
6614,6.95533,15.95773,18.59311,11.42196,10.8466
6615,6.78541,13.30459,11.34097,15.69954,11.21911
6616,11.92983,9.62053,14.38552,9.22698,13.09974
6617,11.23153,12.56088,10.0524,13.3618,10.57361
6618,10.70228,7.28863,13.93014,10.60849,12.78077
6619,8.8065,13.42493,7.38266,14.77194,16.53857
6620,13.75134,17.82784,11.6881,15.72225,10.83236
6621,14.87233,12.46255,12.16027,13.77144,11.2384
6622,16.16144,11.6576,10.83794,12.42374,11.91101
6623,9.36888,15.88529,10.17743,15.44642,12.62241
6624,10.17066,9.63245,13.74572,11.39647,14.82388
6625,13.19567,10.79851,11.24816,13.97377,11.92313
6626,13.0763,13.38039,10.74032,10.93802,13.03057
6627,9.73645,15.70723,11.07132,15.5699,12.3523
6628,11.60804,16.02877,11.47741,18.1573,11.34483
6629,12.02194,11.81985,12.31086,11.15983,13.59045
6630,11.72573,10.31082,11.83679,8.128,6.04004
6631,12.74394,14.42276,12.03821,14.89885,8.81868
6632,13.44602,13.13898,9.74487,12.35257,10.63139
6633,9.37193,11.51589,10.84677,15.56945,9.96681
6634,13.76556,14.99077,11.73927,14.07426,8.58581
6635,12.75294,7.33434,9.8711,9.79874,8.37617
6636,12.10508,14.39487,11.89366,12.19811,14.92134
6637,9.22561,15.68257,14.4324,9.24506,11.12538
6638,13.2906,17.95877,12.75673,14.57563,9.14835
6639,7.834,15.54319,16.53073,11.88668,11.60939
6640,14.12671,13.64512,16.25731,8.50497,11.6572
6641,16.36427,12.83983,11.21936,16.19023,11.17907
6642,15.4659,10.75876,11.64684,12.53947,11.11022
6643,8.2939,16.25272,11.59379,14.91833,10.03449
6644,9.06272,14.09702,17.58102,10.27234,10.29096
6645,7.822,11.28296,13.77183,10.86875,15.41091
6646,12.32673,12.76551,11.41407,15.15849,10.95477
6647,8.73086,14.50047,9.3961,17.41362,17.47519
6648,14.8293,11.94941,14.24775,7.95951,10.56688
6649,9.55297,13.57601,12.89902,8.23175,6.54375
6650,10.07063,14.50875,12.45098,12.90242,10.04507
6651,8.43251,12.96105,9.7432,13.90191,9.64695
6652,14.51403,13.01834,13.18492,9.40589,10.54674
6653,18.70348,12.27025,13.28803,14.29834,8.47675
6654,11.33166,17.4789,11.85284,18.14042,8.68695
6655,15.279,11.85557,11.13116,11.85636,11.44299
6656,16.59528,11.93165,12.32862,13.34974,11.9167
6657,16.45594,10.51151,11.21988,7.70681,9.2115
6658,11.49826,7.50545,13.84142,12.13877,11.00518
6659,8.88175,18.46138,9.98674,14.06095,12.80376
6660,10.5881,9.31614,9.72506,14.8688,16.05978
6661,10.64338,13.53781,13.91108,11.26938,15.11304
6662,10.42302,15.95399,11.04448,18.84652,10.52509
6663,14.11581,12.54968,13.11204,9.8494,13.17353
6664,12.0731,16.60681,10.3264,9.37332,10.34508
6665,15.68051,11.96422,11.75763,10.24387,11.71476
6666,11.89146,13.16232,17.52815,13.53303,16.95713
6667,15.49806,14.50708,6.88172,13.4927,11.17018
6668,6.91485,17.30144,16.85117,11.51326,11.36006
6669,10.98541,11.53381,16.10705,11.10359,8.2842
6670,18.74137,12.11912,12.66233,14.30347,8.69568
6671,9.32893,14.16014,10.88947,13.63555,10.84367
6672,4.67434,14.89095,17.10241,9.80083,6.46818
6673,13.44739,16.45263,12.65952,15.99457,9.24202
6674,11.7916,13.22235,15.16263,10.09916,10.87384
6675,10.14035,11.50112,8.26944,10.30715,13.93117
6676,13.1918,16.18225,11.47802,19.60595,10.42951
6677,12.94222,12.47847,14.78287,10.9122,12.83388
6678,13.29517,13.20736,10.95077,10.19162,14.19741
6679,9.39039,14.20716,13.01127,11.06654,10.65764
6680,13.45765,14.22528,13.93001,11.79028,12.61495
6681,13.12724,14.65008,14.689,11.03847,12.64926
6682,14.95282,14.32461,8.71269,9.12375,12.57061
6683,11.79761,11.68395,13.05044,14.03087,15.56315
6684,14.94561,10.14087,9.67422,9.17014,8.81813
6685,13.78282,14.24901,11.19162,14.08802,11.82806
6686,12.48404,13.28033,5.68155,10.8102,13.05773
6687,13.97278,12.58791,9.24931,15.27643,11.87959
6688,12.23592,13.46595,8.45568,12.56742,11.20227
6689,16.35159,11.43313,10.11275,11.70449,8.90528
6690,8.12618,14.22525,15.50472,11.05983,10.13617
6691,14.688,11.51181,10.41661,8.7779,12.90179
6692,11.02819,12.34709,10.39901,13.59949,10.00715
6693,6.16584,17.3998,16.54666,14.27242,10.35778
6694,12.28478,13.71164,15.84293,9.09946,10.7366
6695,15.1164,12.64953,14.41036,10.02399,11.21954
6696,9.49354,12.96519,9.16868,16.70612,11.81212
6697,17.36748,14.53358,11.31175,13.71747,11.0865
6698,14.76324,9.77944,10.73751,9.29491,11.78261
6699,11.79615,6.65149,10.05275,8.11843,9.842
6700,7.54166,9.20218,15.69219,10.90919,14.69107
6701,10.40373,11.8472,7.62014,10.01277,12.22375
6702,10.22945,12.76329,11.99612,16.01699,11.86153
6703,11.15819,16.29002,10.84641,17.18365,9.8089
6704,7.36416,15.02624,13.50274,12.71182,9.70157
6705,15.80301,11.5773,8.49077,9.73091,10.79313
6706,15.63215,15.21229,12.95234,14.3766,9.4185
6707,12.04681,14.40068,14.05868,12.07176,14.02343
6708,10.67482,13.47686,12.72432,13.95609,11.17915
6709,7.79567,10.36617,16.93342,8.1112,15.93571
6710,9.23971,13.86123,11.75135,14.87482,8.06101
6711,15.87509,11.39135,13.44097,11.45195,10.53571
6712,9.20955,14.92478,15.28369,9.92276,6.02594
6713,11.08566,12.35354,15.80889,11.62397,10.81152
6714,9.91916,13.83397,8.10039,10.07142,12.02686
6715,11.27713,15.51974,12.74246,13.88816,15.96759
6716,12.2564,10.07844,14.5251,14.62267,15.06055
6717,12.73819,14.71087,11.39645,15.48516,14.40951
6718,11.54028,9.60591,15.53059,10.79874,14.89267
6719,19.91724,13.76324,11.31107,16.62236,12.27813
6720,9.70768,17.59114,14.73409,10.46191,11.34081
6721,8.4463,12.59829,14.15149,13.80393,13.81463
6722,11.14899,16.0323,10.87206,15.26874,11.65138
6723,11.25431,11.72767,9.26984,7.90325,14.52048
6724,12.8534,11.37278,10.50928,12.03619,13.33352
6725,13.07748,11.42194,8.46533,10.79495,8.12833
6726,11.85003,13.41592,11.82185,11.55209,9.16295
6727,15.67604,11.61915,9.66037,12.65546,10.34566
6728,11.7185,15.91201,17.30099,11.61283,11.5516
6729,11.75498,14.21055,9.91735,17.92848,14.01662
6730,12.65814,13.26679,9.64992,12.2775,10.24701
6731,14.11404,7.42534,11.49732,7.87601,8.0669
6732,9.14964,18.44435,7.89269,17.66478,12.84384
6733,17.59023,13.15071,9.11719,10.35066,9.78234
6734,10.32674,10.54361,14.87186,10.60141,14.30315
6735,14.1243,15.72483,12.35612,9.74779,12.64563
6736,11.39789,15.35407,13.70469,7.27888,11.16081
6737,8.58155,13.3553,11.23984,11.54619,8.52133
6738,12.4511,14.90444,12.94325,12.35266,16.45693
6739,10.92754,14.93602,10.94089,11.78643,9.52879
6740,10.78998,16.11991,15.11521,11.1701,15.01998
6741,10.64718,13.01054,11.98621,15.02092,12.92514
6742,8.43144,13.55338,10.48113,11.73902,10.24881
6743,8.14968,13.51784,12.94723,13.77673,9.68309
6744,12.5207,8.49397,12.09431,14.75297,14.40159
6745,14.9174,12.02928,12.19538,9.12526,12.83639
6746,12.29248,12.74399,10.88759,7.82369,10.75791
6747,7.41203,15.22106,14.66489,14.71001,9.6505
6748,14.70843,10.78163,10.50889,14.75647,8.98483
6749,9.37744,12.63271,10.14625,15.73038,14.16249
6750,15.08233,7.17392,10.23539,9.53607,10.4372
6751,9.9424,12.53903,14.47447,13.17438,11.64593
6752,9.14826,16.38212,11.24383,14.89597,7.76372
6753,8.65467,9.71039,15.88978,10.11313,11.23706
6754,16.55806,10.6149,12.85341,14.66903,12.26045
6755,11.43951,15.30934,15.79736,10.72289,14.86973
6756,10.18057,12.4232,14.46868,12.16994,11.88768
6757,9.28149,11.78724,16.23146,9.67198,16.88642
6758,15.36298,10.97248,13.87011,12.32695,10.16694
6759,6.26995,16.77341,10.28443,14.90361,10.06844
6760,13.76141,13.84623,11.03614,10.03866,12.1746
6761,13.65947,12.09468,11.00938,12.60725,13.41789
6762,10.72795,8.38415,11.34324,8.77178,11.96497
6763,13.52424,14.31504,13.27329,14.33728,10.20164
6764,11.86404,13.30582,15.39682,11.77909,13.7417
6765,14.58815,12.29507,10.80725,12.84585,11.65639
6766,7.64689,13.72535,7.98971,14.88867,14.64897
6767,9.79073,19.34084,14.85876,9.09144,13.25716
6768,18.60875,9.19643,17.55195,12.2346,9.47194
6769,13.3562,8.70119,12.01473,10.24633,11.19133
6770,13.4853,16.76759,11.63879,15.25373,8.68103
6771,10.24434,14.16011,10.61036,10.85928,14.42843
6772,10.71678,13.33052,9.97892,14.4433,13.4994
6773,15.38357,12.52472,13.06175,8.62491,12.85673
6774,10.4574,13.83033,11.84062,21.45071,11.74915
6775,10.41341,11.19364,10.34515,10.92002,9.61552
6776,7.72446,12.57923,9.05426,13.86568,11.88436
6777,15.11139,12.16589,12.56631,13.46108,9.5071
6778,14.40125,12.45622,11.33893,11.39375,11.30077
6779,15.67596,12.33056,12.52645,11.35912,12.9978
6780,15.00934,9.31088,12.55534,12.81873,9.78454
6781,14.21804,12.63483,10.17712,12.64477,13.00576
6782,17.60435,14.16703,10.40019,12.08766,10.81282
6783,11.38124,6.58319,13.97548,11.9182,13.98017
6784,9.91236,17.59525,10.75089,16.25209,10.48165
6785,15.50402,15.5606,12.78729,15.99322,6.01905
6786,13.13562,7.71354,9.17705,9.61287,8.94428
6787,8.89786,8.89983,16.1537,7.71742,12.05684
6788,11.62722,15.25782,9.98982,15.30231,12.97837
6789,8.136,10.02113,15.73607,10.77962,12.91974
6790,7.35076,13.70463,9.7019,13.47556,10.50731
6791,16.3583,13.52776,14.36919,10.95003,14.2904
6792,16.19781,11.56322,13.64903,11.15955,10.23946
6793,12.61079,15.12694,13.54371,15.54229,8.50456
6794,14.58963,13.85116,11.45369,10.48874,11.16917
6795,9.61233,14.75925,13.03046,14.46567,8.56113
6796,11.06449,15.45273,11.6856,10.84606,10.04539
6797,9.26075,15.7893,10.69889,12.00118,12.11526
6798,10.26665,9.75396,7.55817,9.01085,9.6583
6799,14.62413,11.15377,12.28585,10.79026,11.68794
6800,9.88367,14.21804,12.79485,15.09466,9.68102
6801,8.13715,15.11723,16.43959,10.74148,11.36118
6802,8.16848,13.91715,11.04608,18.19991,13.28777
6803,12.93632,8.98302,11.51469,12.92851,11.3242
6804,9.67737,8.12247,14.3492,12.48656,12.25025
6805,14.04593,13.72238,12.39515,10.41903,10.75648
6806,7.16601,14.11379,13.72706,10.80514,17.84357
6807,13.62165,14.97203,8.36831,14.50845,13.2213
6808,13.57517,10.10593,10.35793,11.03423,9.50506
6809,10.8203,11.19197,13.48153,13.13215,13.79684
6810,15.21933,13.11524,10.2889,11.67449,10.51237
6811,13.49232,14.83375,10.16141,17.23671,12.7087
6812,8.6415,15.38023,7.14734,13.4414,11.08151
6813,10.50411,12.82663,16.81196,11.04756,11.26278
6814,14.97063,10.62615,14.88983,11.67398,12.52267
6815,6.58369,13.51832,15.78997,9.24881,17.33396
6816,10.17819,13.91241,10.32016,11.86809,9.19864
6817,13.72848,15.1642,8.3115,13.03059,13.66079
6818,10.84656,14.46237,15.82303,8.78398,12.92151
6819,13.90455,12.34159,15.35884,9.3328,9.76241
6820,10.30243,14.61938,11.26159,14.30135,7.54476
6821,11.73186,10.40402,11.94796,7.63931,11.18361
6822,10.28346,8.99288,15.18938,8.81784,11.81173
6823,12.61092,9.98426,10.18588,9.90543,10.23424
6824,10.19813,15.55736,11.39995,11.64963,11.00474
6825,5.79601,15.2097,5.7622,12.26682,16.18013
6826,13.64369,12.31726,9.87238,12.66074,13.43266
6827,11.95036,16.10179,14.15455,12.21118,10.16857
6828,9.05882,13.64247,9.6829,13.54933,12.07351
6829,10.33829,15.07867,10.60711,18.096,12.67535
6830,6.61175,15.55144,15.12007,10.63698,9.13981
6831,15.69993,12.42832,12.05873,12.48824,11.20368
6832,12.48694,15.37455,9.37836,14.77646,11.94253
6833,12.69059,11.29114,9.6407,10.50868,12.82898
6834,9.26814,13.37239,14.14539,12.61927,12.81102
6835,18.23973,12.26529,11.84266,10.23752,11.3852
6836,9.29728,12.62352,9.70991,13.25031,10.64423
6837,8.34089,12.70879,17.29625,11.53945,7.83253
6838,13.43748,13.45183,13.67609,13.59863,13.01739
6839,14.76315,12.89956,12.40547,8.3919,11.46066
6840,5.83616,8.29412,15.46923,11.79894,13.95546
6841,13.06813,14.14138,9.32588,15.8805,11.46552
6842,16.35798,13.72087,8.75277,12.45578,12.55074
6843,13.68116,9.65697,10.44053,13.18063,11.97119
6844,9.68726,9.33727,9.20919,10.55932,14.57783
6845,12.08103,10.64307,8.67477,8.73667,10.76745
6846,10.79462,12.97653,15.6738,11.45919,15.30563
6847,11.23777,15.53138,11.16792,13.20372,8.67379
6848,13.66756,15.33168,11.09637,12.09425,7.95304
6849,9.51594,15.37953,10.76882,12.96894,10.76752
6850,9.41724,12.80155,15.0921,8.7882,17.31487
6851,9.34669,10.2579,13.26797,13.91297,12.44174
6852,11.86628,11.84834,11.85237,14.62328,8.91085
6853,12.70577,11.6631,13.50677,11.03504,14.79973
6854,17.93874,11.75771,11.02491,12.18553,11.10699
6855,7.447,10.27613,13.9645,10.96333,14.98014
6856,14.6709,9.72191,12.55403,11.94505,10.62291
6857,13.28393,10.87622,11.26308,9.92903,11.85343
6858,12.52571,11.45786,7.43438,7.72077,14.10792
6859,10.67439,14.03016,10.28683,16.12244,11.85108
6860,11.6901,15.16099,8.83545,11.62932,12.51505
6861,8.40187,11.8984,9.64997,11.03733,11.40828
6862,8.28473,17.81912,10.76717,13.41456,7.34352
6863,10.2879,13.97559,9.80018,12.64571,11.34444
6864,16.29775,13.94345,9.83585,15.71307,9.91536
6865,15.18429,15.55737,11.00979,14.17256,10.09678
6866,17.67999,10.78784,12.25935,9.44579,10.51742
6867,12.30117,12.98866,6.46901,12.20239,13.331
6868,10.13902,8.60852,14.27716,12.41016,16.20111
6869,13.27923,18.99767,10.42986,16.39808,9.67091
6870,14.11285,11.14158,11.52323,8.77578,10.33762
6871,10.57803,14.06378,13.68428,12.2656,12.17013
6872,14.40968,15.15735,10.83016,16.54697,11.98719
6873,12.49718,9.84437,8.78385,10.02316,11.46991
6874,9.01397,9.40998,13.81764,10.33942,14.7153
6875,18.43596,13.14811,10.9137,11.44277,7.36419
6876,13.34847,15.11848,11.16505,14.64929,12.58341
6877,12.06316,12.56317,14.06689,12.61296,13.39143
6878,7.68142,15.95678,16.89733,9.92657,9.57417
6879,10.25936,12.31424,12.66801,16.84801,10.43711
6880,11.4201,17.72206,11.07253,17.70208,9.56185
6881,11.83394,14.21321,10.22876,14.63581,8.68681
6882,8.7475,12.73714,8.73778,13.48074,14.24949
6883,12.78111,14.94535,11.86421,16.21947,11.87602
6884,14.36837,13.34696,10.72888,15.96292,11.26213
6885,9.9951,15.31644,9.37976,14.54564,13.99388
6886,8.59945,14.87194,10.76742,14.61391,10.76079
6887,8.37087,19.41353,10.85368,10.02082,5.95506
6888,10.71185,12.59691,15.87152,11.12276,10.71691
6889,13.5428,14.38472,11.16264,14.57579,11.79223
6890,14.88252,9.24368,8.42587,10.38825,9.62749
6891,5.72539,18.20603,,9.99665,8.09522
6892,9.43881,11.3368,14.86765,11.12774,13.104
6893,15.30981,7.33122,13.74017,9.47582,8.10442
6894,13.4636,10.66319,12.83213,11.97541,13.46245
6895,11.59704,13.58256,11.12563,12.23468,6.98646
6896,10.61739,17.26334,16.49625,12.05403,14.27744
6897,13.17332,9.16585,13.3488,9.07601,11.33939
6898,6.95618,12.11718,15.56547,10.17166,15.12668
6899,14.21388,15.2859,15.05018,18.73216,7.54857
6900,14.62139,11.45075,7.79791,10.84746,10.50046
6901,12.31027,16.26676,9.08667,10.62766,16.9418
6902,8.53194,12.02176,14.71474,11.40134,13.98823
6903,11.89239,15.55927,12.0973,16.98418,7.75056
6904,19.40114,11.29032,12.65082,13.52508,9.86434
6905,14.72159,14.68307,10.472,15.5299,14.74358
6906,13.00403,10.60741,12.20676,12.02843,11.6682
6907,14.93641,9.1419,15.04995,9.08898,13.89578
6908,9.17172,9.60055,15.25146,10.68832,14.54509
6909,9.01762,14.30653,11.72516,13.49864,10.09564
6910,16.50147,6.40922,13.10255,10.83197,9.41783
6911,13.07964,14.35988,10.34233,10.3102,8.41725
6912,9.61431,10.21641,14.98041,10.88432,14.3066
6913,10.668,18.0935,13.19475,13.4389,14.53385
6914,12.8785,17.66568,13.95376,16.3832,6.33867
6915,17.51505,11.86694,10.58555,10.17722,11.84808
6916,10.82793,10.00821,14.8877,13.44103,13.28258
6917,11.90494,9.46081,12.61674,16.74526,12.81961
6918,8.05532,11.99307,15.04495,8.88809,15.11366
6919,8.61882,15.48088,12.03568,12.6618,9.78325
6920,8.08208,16.64438,10.6692,11.32157,10.10403
6921,15.62397,10.2911,7.73288,9.99496,10.33093
6922,15.93393,8.53722,8.4251,8.86602,9.23071
6923,13.93719,11.39296,10.44468,16.09199,13.13266
6924,10.8574,11.08704,15.67959,10.53941,16.40333
6925,12.99059,14.77957,10.41684,15.58133,11.61617
6926,11.06214,7.71546,7.73941,5.87036,10.35245
6927,9.68624,17.05696,13.6947,10.89544,13.25248
6928,9.85413,14.28143,11.94737,12.90397,10.66917
6929,14.84039,11.83378,11.68524,10.40579,11.20249
6930,14.25484,11.75843,11.05675,11.7617,10.75342
6931,15.39809,13.29856,10.24864,13.81061,14.43433
6932,10.33036,10.30185,16.49892,8.38855,16.92995
6933,17.57333,11.81521,10.37202,14.72788,10.22797
6934,10.36928,11.29089,14.50225,10.66008,13.25237
6935,8.56309,14.9197,17.61872,9.72158,6.03647
6936,17.28714,10.37866,10.918,9.44545,10.85853
6937,12.19928,11.57492,15.00898,10.26067,12.22151
6938,10.23883,16.39881,10.18778,13.54889,11.47875
6939,12.12148,10.22759,7.90395,13.48942,9.01725
6940,13.05456,10.98023,10.02891,8.86377,10.43022
6941,16.42265,8.87747,8.58719,8.30782,10.49858
6942,13.23996,9.65395,14.3961,12.10073,13.23658
6943,13.8847,14.68361,9.89872,10.11513,14.03443
6944,12.38686,13.50969,11.01404,8.50005,10.42632
6945,9.32992,15.97099,10.06333,14.09346,11.77705
6946,16.67724,10.86254,12.21132,9.77018,10.83073
6947,16.23304,8.02122,13.46018,10.59063,11.48099
6948,9.69775,15.58725,9.60666,15.52882,9.00371
6949,11.81692,11.288,13.25251,8.86266,14.78315
6950,14.01549,9.39967,15.1495,11.34874,14.11227
6951,8.30941,14.4,15.19484,10.84609,8.34148
6952,8.43725,10.21686,15.40826,11.46043,13.29568
6953,11.07999,7.27858,14.59844,12.74124,13.38292
6954,11.43354,14.37771,11.22007,12.27696,11.90087
6955,15.63465,13.27228,10.52989,15.66948,9.81718
6956,13.72293,13.70804,9.12661,12.949,12.855
6957,17.04404,17.05249,11.09225,17.26144,10.14264
6958,7.41732,13.64033,10.84891,13.92516,12.96448
6959,10.21424,10.08314,15.31669,11.20591,13.48702
6960,12.72304,15.78436,9.66628,11.70008,10.94672
6961,7.80539,12.70074,9.34608,17.35456,10.34698
6962,9.231,16.56775,9.82107,11.80571,12.10927
6963,10.34131,13.78787,11.36727,13.30053,8.64735
6964,7.98174,14.10725,12.58008,15.44079,9.71456
6965,9.39324,7.86729,14.71467,11.69589,14.19281
6966,8.97124,13.1075,11.35797,17.95596,12.65005
6967,16.76342,8.98518,12.86967,11.96099,8.4916
6968,14.33085,13.38466,12.35897,10.55154,7.92892
6969,7.48266,13.51225,11.61175,13.56324,11.19383
6970,12.13293,9.31831,13.07377,12.65105,12.81317
6971,9.3909,15.06984,8.87127,12.39632,13.60418
6972,12.72901,13.50712,15.75329,4.82395,10.44031
6973,10.94575,11.72541,14.4553,11.36374,14.71662
6974,11.97862,15.2968,10.27186,11.63922,11.88299
6975,9.20723,13.86204,10.72027,12.14185,9.06024
6976,7.86049,15.43844,14.55554,7.19876,7.47187
6977,8.47016,14.12728,11.34596,12.24905,9.72883
6978,6.70854,17.09485,14.57642,14.50442,9.51777
6979,12.93908,15.99453,10.33806,11.41224,11.65818
6980,15.51953,8.87884,13.35046,9.29622,8.94386
6981,9.82261,14.31402,11.16451,15.88533,11.91135
6982,8.01371,12.2575,11.87146,16.20785,11.67138
6983,10.09745,9.63102,12.87754,10.80057,13.8432
6984,12.24025,15.46075,10.73551,12.43992,12.80725
6985,11.39651,17.30188,12.14695,16.25652,8.74807
6986,12.14997,14.9737,17.11352,7.49743,10.78069
6987,13.51395,16.36401,13.697,15.87074,7.9963
6988,12.0432,15.17587,14.21774,8.94292,10.41995
6989,14.35166,12.20472,12.72978,13.78599,13.1126
6990,11.51089,12.96961,10.9354,10.9216,7.84445
6991,13.50361,13.57891,13.234,8.73927,7.88533
6992,10.06831,15.8143,9.90509,17.24021,10.31092
6993,18.21573,8.25209,13.59845,9.94658,6.87607
6994,15.27021,8.33716,9.59922,14.27545,8.93396
6995,12.52844,12.85627,11.3651,11.56191,9.26262
6996,10.81326,15.0724,13.82846,12.1917,9.19227
6997,12.01564,14.41167,5.40637,12.34154,12.81113
6998,14.37279,13.8283,12.26379,13.61791,11.47126
6999,9.75145,12.60429,11.42792,13.49177,11.0534
7000,17.49527,11.63938,10.81921,9.04955,10.44364
7001,12.32968,15.81046,10.35465,17.09714,9.0518
7002,16.97268,12.1829,15.84732,7.95566,11.4426
7003,11.35988,12.36217,15.3743,12.62838,13.87671
7004,11.72969,10.71542,12.06192,10.77132,9.04846
7005,12.37056,12.65894,7.21043,9.97374,10.71623
7006,14.51161,10.94324,13.2816,12.33518,11.60466
7007,11.42019,13.33813,15.31649,9.51788,10.54972
7008,14.36581,16.38394,7.38315,12.26722,12.06813
7009,12.77341,8.55424,9.2653,8.25354,10.7606
7010,14.29414,13.21877,12.28489,15.7604,11.43399
7011,14.66333,14.3212,11.94092,12.84782,9.86118
7012,15.39901,13.48098,11.32677,13.4562,10.12557
7013,13.89232,12.42954,11.52614,11.51756,13.60674
7014,11.17579,16.4986,16.0918,9.53948,16.74828
7015,9.12192,13.36045,17.39689,8.43691,8.39961
7016,15.34431,12.16259,10.72123,8.93224,10.64645
7017,12.02065,14.42827,11.33418,15.04681,9.57956
7018,11.16079,13.60471,14.10475,9.97707,11.76656
7019,10.93982,12.47851,11.47802,17.88515,9.40528
7020,13.45098,12.22824,7.9633,7.84699,13.60733
7021,15.78807,11.34417,11.95295,11.29787,9.90146
7022,17.93519,8.60973,11.92179,8.03469,6.98136
7023,17.32374,15.02246,8.14264,14.90694,12.44023
7024,13.07153,11.10869,16.48204,11.65499,14.40079
7025,17.48628,9.72455,14.36999,11.70103,8.19398
7026,12.87745,10.12939,12.77574,9.21408,12.11027
7027,11.7894,9.86276,15.48583,7.25808,15.13857
7028,16.46683,9.81896,12.97742,11.86694,10.49219
7029,12.57378,11.44265,14.32055,9.28346,14.95837
7030,10.42925,7.32365,15.11006,7.30814,12.92846
7031,11.14001,11.84929,11.98784,14.80782,9.47847
7032,6.60666,15.06556,9.81768,16.24976,13.2811
7033,11.11266,11.92463,15.30037,10.44136,15.81304
7034,11.72712,12.84986,11.76405,12.49872,13.40141
7035,8.1305,14.60847,11.27317,14.68937,12.70721
7036,13.81004,10.12788,10.10622,9.31407,11.83722
7037,9.42194,16.21717,14.7405,10.01118,10.13286
7038,14.42189,11.8606,11.27219,13.9526,11.30414
7039,11.2069,8.78319,13.97985,13.87794,13.08277
7040,12.62363,10.67937,10.21028,7.16465,12.64267
7041,9.36928,16.81094,13.19227,12.22985,10.66476
7042,11.08048,12.22687,14.11524,12.51038,14.59608
7043,15.5705,11.70162,9.88616,10.09091,9.90602
7044,10.60495,15.85193,10.3331,14.64904,11.34077
7045,14.66116,11.0383,9.55094,12.25022,10.29481
7046,11.14142,16.06082,11.72872,12.56459,10.55049
7047,12.49354,12.61325,8.86275,11.03395,12.37975
7048,11.98168,9.54039,10.54843,8.08815,7.10695
7049,11.14131,16.7555,15.90274,5.15062,9.51115
7050,14.92449,12.3862,9.17088,9.88123,8.65815
7051,12.9609,8.68382,15.02294,10.48658,16.22584
7052,14.58504,13.34134,11.66927,10.78985,13.04587
7053,8.74988,12.96761,14.06995,11.85878,13.21231
7054,13.48989,16.30567,13.74038,14.21072,14.06848
7055,8.5066,7.29932,8.63527,9.89092,9.87579
7056,10.85115,13.44301,10.86045,10.79838,11.94428
7057,14.21535,9.95574,10.46961,12.70901,10.99386
7058,13.25874,16.89906,12.77744,11.2705,7.28445
7059,16.40001,13.79008,11.24002,14.24864,10.84221
7060,14.84921,13.10514,9.58404,11.93989,11.44619
7061,15.74085,9.39609,11.61861,12.80122,11.02147
7062,11.46813,13.31606,11.96245,16.65153,10.63957
7063,8.81623,15.34038,15.03273,10.52771,10.80275
7064,12.13602,13.88157,13.38312,12.99272,14.51195
7065,10.96208,14.42559,9.52139,14.87305,12.36913
7066,15.01559,15.603,12.90598,9.28415,10.46439
7067,9.24236,15.80812,10.9205,15.79271,11.05862
7068,13.88289,11.94324,10.76376,14.93875,12.40639
7069,10.74543,12.20722,6.44846,15.18876,13.75984
7070,13.4075,13.0982,9.95042,10.93329,7.84608
7071,15.58409,13.29293,11.19628,13.30394,13.4024
7072,9.57534,17.48976,15.45294,11.62246,11.24569
7073,10.74973,13.62622,14.50659,10.97897,9.45592
7074,10.69312,14.33726,16.8089,8.42597,8.24673
7075,11.37855,14.92652,15.44086,9.55115,14.62748
7076,14.98811,10.62267,14.99698,9.76728,13.16844
7077,9.45621,14.45095,11.9172,12.05406,9.95596
7078,13.5132,9.21577,13.3606,11.26379,14.61147
7079,11.29703,12.79341,13.68996,10.61182,12.21006
7080,16.17606,12.70908,10.95717,12.90108,9.20798
7081,14.92517,11.70324,9.96661,13.10986,11.93411
7082,15.2415,9.79536,13.26254,9.41105,11.58585
7083,16.71241,9.40974,12.14142,14.88186,10.3845
7084,13.91569,18.17102,10.63043,16.37924,13.24488
7085,11.73857,14.76544,8.66802,12.84465,10.50204
7086,10.3556,10.30603,10.11957,8.408,12.72384
7087,10.33695,17.59706,13.67095,12.32417,10.29689
7088,10.38265,12.57484,12.35406,13.52702,9.73196
